_H:	|batch	|epoch	|trial	$group_name	|phase_no	%minus_cycles	$trial_name	%sse	%ext_rew	%Input_act_m[2:0,0]<2:3,11>	%Input_act_m[2:1,0]	%Input_act_m[2:2,0]	%Input_act_m[2:0,1]	%Input_act_m[2:1,1]	%Input_act_m[2:2,1]	%Input_act_m[2:0,2]	%Input_act_m[2:1,2]	%Input_act_m[2:2,2]	%Input_act_m[2:0,3]	%Input_act_m[2:1,3]	%Input_act_m[2:2,3]	%Input_act_m[2:0,4]	%Input_act_m[2:1,4]	%Input_act_m[2:2,4]	%Input_act_m[2:0,5]	%Input_act_m[2:1,5]	%Input_act_m[2:2,5]	%Input_act_m[2:0,6]	%Input_act_m[2:1,6]	%Input_act_m[2:2,6]	%Input_act_m[2:0,7]	%Input_act_m[2:1,7]	%Input_act_m[2:2,7]	%Input_act_m[2:0,8]	%Input_act_m[2:1,8]	%Input_act_m[2:2,8]	%Input_act_m[2:0,9]	%Input_act_m[2:1,9]	%Input_act_m[2:2,9]	%Input_act_m[2:0,10]	%Input_act_m[2:1,10]	%Input_act_m[2:2,10]	%Hidden_act_m[2:0,0]<2:10,10>	%Hidden_act_m[2:1,0]	%Hidden_act_m[2:2,0]	%Hidden_act_m[2:3,0]	%Hidden_act_m[2:4,0]	%Hidden_act_m[2:5,0]	%Hidden_act_m[2:6,0]	%Hidden_act_m[2:7,0]	%Hidden_act_m[2:8,0]	%Hidden_act_m[2:9,0]	%Hidden_act_m[2:0,1]	%Hidden_act_m[2:1,1]	%Hidden_act_m[2:2,1]	%Hidden_act_m[2:3,1]	%Hidden_act_m[2:4,1]	%Hidden_act_m[2:5,1]	%Hidden_act_m[2:6,1]	%Hidden_act_m[2:7,1]	%Hidden_act_m[2:8,1]	%Hidden_act_m[2:9,1]	%Hidden_act_m[2:0,2]	%Hidden_act_m[2:1,2]	%Hidden_act_m[2:2,2]	%Hidden_act_m[2:3,2]	%Hidden_act_m[2:4,2]	%Hidden_act_m[2:5,2]	%Hidden_act_m[2:6,2]	%Hidden_act_m[2:7,2]	%Hidden_act_m[2:8,2]	%Hidden_act_m[2:9,2]	%Hidden_act_m[2:0,3]	%Hidden_act_m[2:1,3]	%Hidden_act_m[2:2,3]	%Hidden_act_m[2:3,3]	%Hidden_act_m[2:4,3]	%Hidden_act_m[2:5,3]	%Hidden_act_m[2:6,3]	%Hidden_act_m[2:7,3]	%Hidden_act_m[2:8,3]	%Hidden_act_m[2:9,3]	%Hidden_act_m[2:0,4]	%Hidden_act_m[2:1,4]	%Hidden_act_m[2:2,4]	%Hidden_act_m[2:3,4]	%Hidden_act_m[2:4,4]	%Hidden_act_m[2:5,4]	%Hidden_act_m[2:6,4]	%Hidden_act_m[2:7,4]	%Hidden_act_m[2:8,4]	%Hidden_act_m[2:9,4]	%Hidden_act_m[2:0,5]	%Hidden_act_m[2:1,5]	%Hidden_act_m[2:2,5]	%Hidden_act_m[2:3,5]	%Hidden_act_m[2:4,5]	%Hidden_act_m[2:5,5]	%Hidden_act_m[2:6,5]	%Hidden_act_m[2:7,5]	%Hidden_act_m[2:8,5]	%Hidden_act_m[2:9,5]	%Hidden_act_m[2:0,6]	%Hidden_act_m[2:1,6]	%Hidden_act_m[2:2,6]	%Hidden_act_m[2:3,6]	%Hidden_act_m[2:4,6]	%Hidden_act_m[2:5,6]	%Hidden_act_m[2:6,6]	%Hidden_act_m[2:7,6]	%Hidden_act_m[2:8,6]	%Hidden_act_m[2:9,6]	%Hidden_act_m[2:0,7]	%Hidden_act_m[2:1,7]	%Hidden_act_m[2:2,7]	%Hidden_act_m[2:3,7]	%Hidden_act_m[2:4,7]	%Hidden_act_m[2:5,7]	%Hidden_act_m[2:6,7]	%Hidden_act_m[2:7,7]	%Hidden_act_m[2:8,7]	%Hidden_act_m[2:9,7]	%Hidden_act_m[2:0,8]	%Hidden_act_m[2:1,8]	%Hidden_act_m[2:2,8]	%Hidden_act_m[2:3,8]	%Hidden_act_m[2:4,8]	%Hidden_act_m[2:5,8]	%Hidden_act_m[2:6,8]	%Hidden_act_m[2:7,8]	%Hidden_act_m[2:8,8]	%Hidden_act_m[2:9,8]	%Hidden_act_m[2:0,9]	%Hidden_act_m[2:1,9]	%Hidden_act_m[2:2,9]	%Hidden_act_m[2:3,9]	%Hidden_act_m[2:4,9]	%Hidden_act_m[2:5,9]	%Hidden_act_m[2:6,9]	%Hidden_act_m[2:7,9]	%Hidden_act_m[2:8,9]	%Hidden_act_m[2:9,9]	%Output_act_m[2:0,0]<2:3,11>	%Output_act_m[2:1,0]	%Output_act_m[2:2,0]	%Output_act_m[2:0,1]	%Output_act_m[2:1,1]	%Output_act_m[2:2,1]	%Output_act_m[2:0,2]	%Output_act_m[2:1,2]	%Output_act_m[2:2,2]	%Output_act_m[2:0,3]	%Output_act_m[2:1,3]	%Output_act_m[2:2,3]	%Output_act_m[2:0,4]	%Output_act_m[2:1,4]	%Output_act_m[2:2,4]	%Output_act_m[2:0,5]	%Output_act_m[2:1,5]	%Output_act_m[2:2,5]	%Output_act_m[2:0,6]	%Output_act_m[2:1,6]	%Output_act_m[2:2,6]	%Output_act_m[2:0,7]	%Output_act_m[2:1,7]	%Output_act_m[2:2,7]	%Output_act_m[2:0,8]	%Output_act_m[2:1,8]	%Output_act_m[2:2,8]	%Output_act_m[2:0,9]	%Output_act_m[2:1,9]	%Output_act_m[2:2,9]	%Output_act_m[2:0,10]	%Output_act_m[2:1,10]	%Output_act_m[2:2,10]	%Last_I_act_m[2:0,0]<2:3,11>	%Last_I_act_m[2:1,0]	%Last_I_act_m[2:2,0]	%Last_I_act_m[2:0,1]	%Last_I_act_m[2:1,1]	%Last_I_act_m[2:2,1]	%Last_I_act_m[2:0,2]	%Last_I_act_m[2:1,2]	%Last_I_act_m[2:2,2]	%Last_I_act_m[2:0,3]	%Last_I_act_m[2:1,3]	%Last_I_act_m[2:2,3]	%Last_I_act_m[2:0,4]	%Last_I_act_m[2:1,4]	%Last_I_act_m[2:2,4]	%Last_I_act_m[2:0,5]	%Last_I_act_m[2:1,5]	%Last_I_act_m[2:2,5]	%Last_I_act_m[2:0,6]	%Last_I_act_m[2:1,6]	%Last_I_act_m[2:2,6]	%Last_I_act_m[2:0,7]	%Last_I_act_m[2:1,7]	%Last_I_act_m[2:2,7]	%Last_I_act_m[2:0,8]	%Last_I_act_m[2:1,8]	%Last_I_act_m[2:2,8]	%Last_I_act_m[2:0,9]	%Last_I_act_m[2:1,9]	%Last_I_act_m[2:2,9]	%Last_I_act_m[2:0,10]	%Last_I_act_m[2:1,10]	%Last_I_act_m[2:2,10]	%Voice_act_m[2:0,0]<2:2,1>	%Voice_act_m[2:1,0]
_D:	0	0	11	""	2	50	"C_J_A"	10.8299	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.955752	0.94188	0.0017464	0	0	0.811195	0.921773	0.933546	0.949066	0.942886	0.0079668	0.944714	0.886033	0.843823	0.820092	0	2.09671e-05	0.783905	0.813455	0.954771	0.080781	0	0.92964	0.00108519	0.670674	0.88104	0.905511	0.951859	6.67678e-08	1.57172e-05	0.936955	0.948532	0.78608	1.92076e-05	0.000268651	0.360621	0.471145	0.00628946	0.000976646	0.00887507	3.46051e-10	0.888716	0.934131	0.00262884	0.0345632	0.867209	2.05832e-06	0.94227	0.936184	0.890946	0.881345	0.548374	0.953034	0.932556	1.51699e-05	1.047e-06	0.0253603	0	0.95395	0.954044	0	0.0221321	0	0.863136	6.57624e-05	0.944787	0	8.78273e-11	0.000747038	0.843464	0	0.0252271	0.000714506	0.779126	0.924731	0.878437	0.934613	0.890445	0.935453	0.947851	0.359461	2.17895e-05	0.948875	0.953225	0.876346	0.68024	0.840053	0.00181091	0	0	0.971086	0.952743	0.961935	0.854714	0.786966	0.0238241	2.4363e-05	0.481711	1.98677e-09	0.777968	0.582753	0.581606	0.58345	0.581338	0.581134	0.583135	0.58297	0.581747	0.581192	0.581884	0.582376	0.580115	0.570609	0.582346	0.582717	0.580763	0.581176	0.583654	0.582337	0.582863	0.57905	0.581091	0.583682	0.583146	0.582862	0.582986	0.581957	0.582028	0.583495	0.582634	0.580357	0.581125	0.583225	0	0	0	0	0	0	0	0	0	0	0	0.869927	0	0.959425	5.14863e-05	0	2.25061e-12	0	6.50046e-12	0	0	0	0	2.13898e-05	4.54156e-13	8.16455e-12	0	0	0	1.79017e-06	0	0.9678	0	0.95	0
_D:	0	0	12	""	2	50	"J_K_A"	0.355534	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833091	0	0.899777	0	3.5513e-10	3.84868e-09	0.730621	0	0.814299	0.838756	0	0	1.95496e-05	0.559715	0.462984	0	0	0.837418	0.828992	7.59663e-10	7.59798e-12	0	0.767442	0.674669	0.816261	0.00233726	0.0126973	0	1.96496e-11	0	0.758991	0.902781	0.740088	0	0.7458	0	0.375523	4.38278e-10	0.365853	0.715445	0	0.346045	0.919506	0.694964	0.459601	0	0.846049	0.00422744	0.914992	0	0	0	0	0.887127	4.9978e-16	0.896932	0.00857674	0.845369	3.73404e-09	0	0	0.650061	0	2.75048e-09	0.908294	0.922048	0.00115118	0	8.90028e-14	5.5114e-05	0	0.00106742	3.51791e-09	0.904338	0	0.876613	0.683131	0	0.138826	0.728891	1.05638e-09	0.883533	0.625092	0	2.9982e-06	0.00176273	0	0	0	0	0.865856	0.847142	0.852511	0.79022	0.908681	0	0.841246	0.134021	0	0.479917	0.403653	0.404487	0.407333	0.403143	0.404206	0.406391	0.405753	0.401523	0.401198	0.404862	0.403734	0.40558	0.400576	0.399207	0.405373	0.400753	0.404695	0.406416	0.405316	0.403677	0.404149	0.401626	0.403957	0.406539	0.406079	0.406234	0.406755	0.405135	0.406585	0.402671	0.404935	0.402756	0.404737	6.52949e-09	0	5.90304e-05	0	0	0.00244016	1.26285e-13	0	0	0	0	6.5609e-14	0	2.37647e-07	0.00662884	0	0.0182601	1.81884e-12	0	1.85704e-08	0	1.10316e-05	1.05294e-05	0	2.19422e-09	1.5049e-11	0	0	0	2.1126e-12	0	0.025737	0	0.95	0
_D:	0	0	13	""	2	50	"K_L_A"	10.7279	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17826	0.000388295	6.41427e-10	0.750582	1.82923e-05	0.481825	0.755825	1.91605e-05	0.53229	0.0081104	4.57331e-11	0.893133	0.674635	2.14988e-15	0.917949	0.00375355	0.500107	0.922474	0.906809	0.90686	0	0.000344284	7.59909e-05	0	1.34019e-11	0.71814	0.923576	0.632459	0.884537	0	0.000112769	0.859377	0.93645	0.0122416	0.872592	2.15388e-06	0.812651	2.83813e-09	0.0947579	0.918255	0	4.56339e-12	0.00727138	0.00737067	0	0.0813889	0.676117	1.00046e-06	0.932525	0.00030698	0.817301	1.39181e-12	0.874495	0.00840012	1.89738e-12	0.936188	0.732801	0.273762	0.867099	0.815322	0	0	0.00578369	0.810217	0.540779	0.9208	2.73464e-09	3.95293e-09	0	0.00179893	0	0.930157	0.0493148	0.0053596	0.000142911	0.899676	0.920056	4.214e-08	0.906591	0	3.12565e-06	0.926864	0.857406	0.676789	0	0.720012	0	0	0.567884	0	0.874866	0.908876	0.000104125	0.0857125	0.847129	0	0.720543	0.757822	3.17831e-05	0.725961	0.581003	0.579986	0.581682	0.579682	0.579755	0.581138	0.578918	0.579128	0.579777	0.579096	0.579874	0.579032	0.572353	0.575918	0.581766	0.578563	0.57803	0.581034	0.575143	0.580741	0.573329	0.578549	0.580495	0.579999	0.581285	0.581002	0.575005	0.579024	0.581476	0.579917	0.57844	0.576981	0.578946	0	0	0.786687	0	0.0690528	5.99736e-11	0.0492821	0	2.85974e-10	0	0	0.00018898	0	0	1.66091e-10	0	3.17541e-14	4.63157e-13	0	1.75855e-10	1.20372e-09	0.00251574	2.33108e-05	0	9.19946e-11	0	0	0	0.0649492	0	0	0	1.59574e-10	0.95	0
_D:	0	0	14	""	2	50	"L_D_A"	10.7854	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.910008	0.920789	0.717528	3.12585e-07	1.99484e-11	8.12499e-07	0.929999	0.804318	0.00952136	0.638287	1.05954e-09	0.900342	0.153507	0.0228036	0	2.69443e-11	1.52043e-09	0.908615	0.878556	0.936928	0	1.15161e-09	0.873199	0.426058	0.84006	4.02908e-08	0.830668	0.806924	0.848198	8.90624e-06	0	0.935473	0.931403	0.826827	0.876406	0.502531	0.859916	4.62983e-06	0.268296	0.696368	3.916e-08	0.00191065	0.957989	3.28614e-05	0.86936	0.00287893	0.0782692	0.549989	0.308634	0.185902	0.791264	0.0588558	0.905564	0.925318	0.941122	0.85503	1.79293e-10	0.100211	0.944395	0	0.545806	0	0	0.749353	0.87696	0.871404	0	0.064133	0.604275	0.918222	0	0.932694	0.0116029	0.869456	5.58232e-06	0.120348	0.925551	0.00194821	0.861015	0.00560686	5.19927e-06	0.830036	0.950825	0.558865	0.748647	0.00105165	0.882791	8.97469e-05	0	3.49983e-13	0.95383	0.940607	0.808483	1.2352e-07	0.920615	0	0.00510818	0.917836	0	0.76109	0.580129	0.580745	0.581885	0.580169	0.5783	0.582258	0.580623	0.579465	0.578769	0.582134	0.581355	0.581535	0.571247	0.581047	0.580857	0.577523	0.579864	0.582733	0.580005	0.581894	0.576649	0.580657	0.583253	0.582153	0.582931	0.582709	0.580967	0.580797	0.582656	0.579765	0.581786	0.579954	0.58096	0	0.00924716	7.56757e-10	5.96311e-10	0	0	0	0	0.855304	0	0	0.924733	2.69963e-11	0	0	0	0	0	0	0	2.65441e-13	3.98621e-11	0	0	0	6.3805e-12	0	0	0	0.0463392	2.05799e-12	4.31916e-05	0	0.95	0
_D:	0	0	15	""	2	50	"D_E_A"	0.353223	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0858162	0	0.767018	0	0	0	0.0684376	0.126893	0	0.751899	0	0.815949	2.95471e-13	0.192093	0.814134	0.755843	0.00371396	0.827677	0.694643	0	0	0	0.83578	0	0.78896	0.688455	0.68319	0.881997	0.185164	0.759674	0	0.918613	0.722547	0	0.862533	0	0.00332125	0	3.97884e-05	0.725467	0	0.859235	0.910329	0.141168	0	4.11372e-12	9.8193e-05	0.000682883	7.61474e-12	0.519528	0	0	0.709729	0.563275	0.00736118	0.853108	0	0	0.896316	0.0971605	0	0.0100291	0	0.919369	0.895596	0.868775	0	0	0	0.763027	6.82725e-05	0.304692	4.58717e-07	0.864882	0	0.800973	0.59922	8.20101e-11	0	0	7.75347e-12	0.597154	0.830196	0.0161939	0	0	0.756179	0.282555	0	0	0.0161197	0.72939	0.780914	0.651816	0.914777	0	0.839177	0.91382	0	0.829726	0.404037	0.405459	0.406562	0.403737	0.405674	0.405956	0.402879	0.403593	0.401486	0.405686	0.402668	0.405231	0.360975	0.397033	0.404925	0.40094	0.401376	0.405261	0.402795	0.403526	0.399326	0.402002	0.405541	0.406091	0.405732	0.405554	0.404663	0.402503	0.405678	0.405195	0.403334	0.403533	0.403908	0	0	5.02976e-09	0	0	0	0	0	0	0	0	0	1.00784e-09	0	0	0	0	0	0	0.000503095	0	0.0204194	4.27155e-14	0	0	0.00223309	1.54597e-05	0.0212084	0.0029437	3.15366e-10	1.46594e-08	0	0	0.95	0
_D:	0	0	16	""	2	50	"E_F_A"	3.38454	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0278216	0.892763	0.944067	0	0.00270929	0.000386755	0	0.876209	0.943511	0.917189	0.119201	0.827268	0.896454	0.477641	4.09186e-06	7.85592e-10	0	0.860735	0.935133	0.728703	0.770184	0.261358	0.941582	0	0.912234	0.320514	0.0170582	0.816884	0.932014	0.898497	0.884452	0.0460265	0.749692	0.932396	0.000570626	0.0142095	0.944194	0	5.53477e-07	0.883803	0	0.921153	0.943321	0	0.042001	5.16639e-06	1.34471e-11	0.000670433	0.872426	0	0.000705122	3.15615e-11	0.899939	0.84975	0.933734	0.928787	0.000198337	8.62281e-05	0.00204142	0.956913	0	0.145663	0	0.803978	0.648737	0.565114	0.000358099	7.85072e-08	0.494504	1.21798e-05	0	0.934347	0.945833	0.947058	0.0143824	0.924138	0.418754	0	0	0.632803	0.85572	0.816241	0.792363	0.0393978	9.92257e-08	0.599102	0.88081	0.711116	0	0.00251959	0.936918	0.000986474	0.883634	0.951026	0.927674	0.397281	6.38235e-11	0.94025	0	0.834528	0.406422	0.405984	0.582471	0.406457	0.581393	0.582263	0.405151	0.406585	0.405046	0.581994	0.581998	0.405198	0.394575	0.405597	0.581895	0.404659	0.402089	0.407172	0.405882	0.406883	0.398219	0.4062	0.581269	0.581461	0.58253	0.582011	0.580655	0.406834	0.406658	0.406336	0.405101	0.405758	0.406236	0	0.95612	3.27344e-13	0	0	2.70637e-12	3.61903e-10	1.02654e-10	1.15604e-05	0	0	0	0	0	0	0.00170127	0	1.32685e-09	0	5.27714e-12	0.00424754	0	0	1.83853e-10	3.31728e-10	0	0	0	0	3.25018e-05	0.928015	0	0	0.95	0
_D:	0	0	17	""	2	50	"F_C_A"	10.8558	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.934883	0.66492	0.78675	0.754199	0	0.000354131	0.931739	0.88625	0.464559	0.936643	1.27936e-06	0.750621	0.954772	0.920948	0.919114	0	0.766139	0.922702	0.235827	0.849721	0	0.0039019	0.883511	0.0129065	0.920356	3.40951e-11	0.935507	3.89513e-06	0.583306	0.923006	0.434052	0.949434	0.91722	0.0616063	0.907808	0.940544	0.933101	0.82183	0.683648	0.917897	0.846919	0.847608	0.943624	0.0100978	0.804073	0.0323668	0.238077	1.26936e-09	0.903922	0.760542	0	0.00104429	2.60122e-11	0.208444	0.929178	0.0502139	0	0.818599	0.965758	0.844801	0.67292	3.77554e-11	1.07411e-09	0.0438153	0.923113	0.947589	0.851572	4.74219e-12	0.00991623	0.933139	0.833223	0.966806	0.934483	0.949412	0.950973	0.815272	0.944531	0.885759	6.80246e-08	0.00156938	0.885095	0.85094	0.930402	0.9105	0.0283841	0.862246	1.87453e-05	3.43321e-08	2.16234e-05	0.841529	0.969814	0.886027	0.694611	0.0685701	0.923661	0.730672	0.954706	0.93218	0.667865	0.864613	0.580871	0.582139	0.583894	0.582765	0.582941	0.584154	0.582984	0.581142	0.581581	0.582503	0.583122	0.583216	0.579561	0.582313	0.582844	0.58224	0.581417	0.583697	0.581504	0.582819	0.579967	0.581143	0.582625	0.583483	0.583977	0.583603	0.583336	0.582903	0.583913	0.581949	0.582731	0.581608	0.583163	0	4.8611e-10	0	0	0	0	0	0	0.958557	0	0	0	0.000941555	0	0	0	0	0	0.874602	0.823723	0.934688	0	1.28855e-12	0	1.11662e-09	0	0	0	4.57906e-12	0	0	0	0.0003039	0.95	0
_D:	0	0	18	""	2	50	"C_Y_B"	10.821	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.958147	0.961301	0.0394272	0.000155463	0	0.913784	0.911881	0.964717	0.953718	0.940991	0.00588854	0.937743	0.0440594	0.753307	0.873885	0	0.887635	0.904781	0.00273894	0.934879	0.356901	3.01689e-11	0.932868	0.781112	0.730221	0.89406	0.75041	0.958007	3.1707e-08	0.00418642	0.944884	0.885486	0.667222	5.87317e-06	0.0036831	0.854074	0.0436543	0.895898	0.6617	0.000108022	1.87955e-10	0.698871	0.901718	0.75788	0.00212735	0.293058	3.46011e-08	0.95532	0.903114	0.891228	0.884008	0.881932	0.944201	0.9318	0.828678	0	0.00096525	3.46549e-09	0.939695	0.945731	0.0764156	0.0173508	3.77503e-11	0.000354479	0.000448476	0.806494	1.44628e-11	0.719499	0.860302	0.352629	4.4822e-11	0.00223225	3.64832e-10	0.72965	0.941648	0.916108	0.882749	0.915014	0.880268	0.951709	5.52804e-06	0	0.950241	0.967086	0.941277	0.307611	0.919903	0.887689	9.33431e-07	4.29455e-12	0.964424	0.937821	0.954548	0.629252	0.382447	0.000240359	0.000219469	2.2697e-06	1.87177e-09	2.17879e-05	0.582313	0.581649	0.583873	0.581424	0.581547	0.582581	0.581937	0.580041	0.580367	0.583261	0.581684	0.580321	0.576373	0.582445	0.581365	0.580928	0.580628	0.583908	0.580702	0.582937	0.578697	0.581076	0.582227	0.583301	0.581926	0.5824	0.581725	0.581517	0.583145	0.581658	0.579159	0.580374	0.582719	0	0	0	0	0	0	0	0	0	0	0	0.944495	0	0.971047	1.0906e-05	0	7.73024e-13	0	2.38522e-12	0	0	0	0	4.23477e-06	2.44371e-13	3.25711e-12	0	0	0	1.06941e-09	0	0.975112	0	0	0.95
_D:	0	0	19	""	2	50	"Y_Z_B"	10.8662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0.0255234	0.88272	0.972524	0.705621	1.16246e-05	0.970062	0.779492	0.937588	0.954057	0.937421	0.892832	0.870181	0.881351	0.869642	0.91412	3.13939e-06	0.964059	0.960537	0.766074	0.867634	9.61272e-10	0.874606	0.906013	0.924381	0.000310977	0.929103	0.89509	0.959478	0.943058	0.89319	0.957542	4.11996e-05	0.935232	0.872555	0.946933	0.835772	0.934113	5.22662e-08	0.221869	0.930183	0.870654	0.910225	0.931204	0.921103	0.0102878	0	0.0694074	0.000457791	0.94429	0.963301	0.837616	0.00228734	0.958337	0.919817	0.958042	0.87571	0.911897	0.809707	0.000315488	0.757958	0.938398	0.0337439	0.815458	0.0233903	0.959137	0.710258	2.16499e-09	0.820501	0.954833	0.924251	0	0.799136	0.250303	0.755114	0.965519	0.783834	0.92702	3.98926e-11	0.0234478	0.0212263	0.780279	0.00311786	0.068515	0.253604	0.954212	0.504884	0.94752	0.872314	0.00519656	0.921163	0.881815	0.935542	0.00068752	0.76362	0.0108767	0	0.743073	0.965943	0.949126	0.331296	0.583122	0.583009	0.584538	0.582056	0.583921	0.584201	0.582876	0.579999	0.581813	0.583602	0.583084	0.583235	0.579883	0.582881	0.583583	0.582299	0.581511	0.584145	0.579266	0.583116	0.579877	0.582594	0.583097	0.583574	0.584192	0.583781	0.582692	0.584186	0.583531	0.582154	0.583098	0.582414	0.583614	0	0	0	0.942555	0	2.6273e-13	0	0	0	1.46875e-10	0.936166	0	0	0	0.945581	0	0	0.88552	2.603e-13	5.37208e-13	0	7.59466e-11	0	0	0	0	4.50406e-12	0	0	0	0	0.861724	0	0	0.95
_D:	0	0	20	""	2	50	"Z_C_B"	10.8009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.832144	0.919582	7.1795e-08	0.704258	0	0.028496	0.809243	0.946991	0.945579	0.947356	7.4083e-12	0.0082263	0.954562	0.00104198	0.869833	0	0.00196367	0.927755	0.243901	0.911622	0	0.936918	0.938455	6.71473e-08	0.403249	0.92921	0.935584	0.926339	0.0033443	0.0005551	0.846973	0.901224	0.906646	0.898442	0.957147	0.914108	0.000502154	0.943106	0.951043	0.733721	0.00486995	0.898333	1.49893e-05	0.00039557	0	0.926235	0.112173	0.939161	0.919168	4.95693e-06	0	0.913381	0.928482	0.821868	0.904894	0.908413	1.40182e-10	0.000406303	0.911229	0.92292	0.836705	0.00221299	4.19914e-08	0	0.929936	0	0.791423	6.86555e-05	0.0208127	0.00147189	0.536461	0.881511	0.695131	0.888814	0.960508	0.942561	6.57845e-08	0.0569584	6.46927e-07	0.922998	0.580809	4.01944e-08	0.960914	0.966184	0.8905	0.000180946	0.000153233	0.000117978	0.00831382	8.87229e-11	0.943464	3.17328e-11	0.775927	0.932148	0.876518	0.85581	0.741036	0.952292	0	0.750542	0.580798	0.581167	0.584008	0.580644	0.581691	0.583118	0.581485	0.58077	0.580833	0.582025	0.582616	0.581285	0.571458	0.580123	0.580062	0.58073	0.580402	0.583114	0.578029	0.581821	0.577982	0.581471	0.581882	0.581925	0.583628	0.582839	0.581308	0.581787	0.583436	0.580875	0.579458	0.580281	0.581948	0	0	0	0	0	0.0326996	0	0	0	3.32293e-11	0	3.5593e-11	7.05447e-10	0.919091	0	0	0	0	0	0.966641	0	0	0	0	0	3.30236e-14	0	0	0.00569776	0	0.932362	0	3.38636e-11	0	0.95
_D:	0	0	21	""	2	50	"C_Y_B"	10.8009	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95849	0.961578	0.0364055	0.000136508	0	0.91313	0.912474	0.964909	0.953853	0.94087	0.00717495	0.938359	0.0439375	0.754713	0.872746	0	0.888063	0.905686	0.00239252	0.935464	0.40815	4.07766e-11	0.93295	0.786675	0.733617	0.893332	0.760881	0.958129	3.1757e-08	0.00434667	0.945441	0.887167	0.668747	7.6444e-06	0.00322737	0.854851	0.043453	0.895767	0.671957	0.000106826	2.17896e-10	0.696119	0.903268	0.759861	0.0029381	0.31478	3.45011e-08	0.955819	0.90441	0.892313	0.884784	0.884407	0.944879	0.932583	0.831717	0	0.00100551	3.8275e-09	0.9401	0.945796	0.0778847	0.0160985	4.85703e-11	0.000315585	0.00037965	0.808515	2.17025e-11	0.72378	0.85926	0.41259	5.66146e-11	0.00282466	5.05612e-08	0.733039	0.941839	0.917091	0.88269	0.915717	0.881688	0.952225	5.44843e-06	0	0.950718	0.967176	0.94217	0.324316	0.919813	0.888887	7.7054e-07	5.6229e-12	0.964694	0.93835	0.954986	0.617136	0.393091	0.000318044	0.00017669	1.84173e-06	2.20893e-09	3.19056e-05	0.581772	0.581156	0.584072	0.580902	0.581023	0.582141	0.581431	0.579265	0.579679	0.582889	0.581136	0.579506	0.57496	0.582028	0.58079	0.580276	0.579885	0.583614	0.579985	0.582571	0.577791	0.580453	0.581747	0.582916	0.582654	0.58284	0.581148	0.580927	0.582764	0.581128	0.57826	0.579655	0.582327	0	0	0	0	0	0	0	0	0	0	0	0.965065	0	0.976717	9.35485e-07	0	9.90111e-13	0	1.0311e-12	0	0	0	0	5.87627e-07	8.43738e-14	3.91892e-12	0	0	0	7.89298e-10	0	0.979097	0	0	0.95
