_H:	|batch	|epoch	|trial	$trial_name	$group_name	|phase_no	%minus_cycles	%sse	%ext_rew	%Input_act_m[2:0,0]<2:3,11>	%Input_act_m[2:1,0]	%Input_act_m[2:2,0]	%Input_act_m[2:0,1]	%Input_act_m[2:1,1]	%Input_act_m[2:2,1]	%Input_act_m[2:0,2]	%Input_act_m[2:1,2]	%Input_act_m[2:2,2]	%Input_act_m[2:0,3]	%Input_act_m[2:1,3]	%Input_act_m[2:2,3]	%Input_act_m[2:0,4]	%Input_act_m[2:1,4]	%Input_act_m[2:2,4]	%Input_act_m[2:0,5]	%Input_act_m[2:1,5]	%Input_act_m[2:2,5]	%Input_act_m[2:0,6]	%Input_act_m[2:1,6]	%Input_act_m[2:2,6]	%Input_act_m[2:0,7]	%Input_act_m[2:1,7]	%Input_act_m[2:2,7]	%Input_act_m[2:0,8]	%Input_act_m[2:1,8]	%Input_act_m[2:2,8]	%Input_act_m[2:0,9]	%Input_act_m[2:1,9]	%Input_act_m[2:2,9]	%Input_act_m[2:0,10]	%Input_act_m[2:1,10]	%Input_act_m[2:2,10]	%Hidden_act_m[2:0,0]<2:10,10>	%Hidden_act_m[2:1,0]	%Hidden_act_m[2:2,0]	%Hidden_act_m[2:3,0]	%Hidden_act_m[2:4,0]	%Hidden_act_m[2:5,0]	%Hidden_act_m[2:6,0]	%Hidden_act_m[2:7,0]	%Hidden_act_m[2:8,0]	%Hidden_act_m[2:9,0]	%Hidden_act_m[2:0,1]	%Hidden_act_m[2:1,1]	%Hidden_act_m[2:2,1]	%Hidden_act_m[2:3,1]	%Hidden_act_m[2:4,1]	%Hidden_act_m[2:5,1]	%Hidden_act_m[2:6,1]	%Hidden_act_m[2:7,1]	%Hidden_act_m[2:8,1]	%Hidden_act_m[2:9,1]	%Hidden_act_m[2:0,2]	%Hidden_act_m[2:1,2]	%Hidden_act_m[2:2,2]	%Hidden_act_m[2:3,2]	%Hidden_act_m[2:4,2]	%Hidden_act_m[2:5,2]	%Hidden_act_m[2:6,2]	%Hidden_act_m[2:7,2]	%Hidden_act_m[2:8,2]	%Hidden_act_m[2:9,2]	%Hidden_act_m[2:0,3]	%Hidden_act_m[2:1,3]	%Hidden_act_m[2:2,3]	%Hidden_act_m[2:3,3]	%Hidden_act_m[2:4,3]	%Hidden_act_m[2:5,3]	%Hidden_act_m[2:6,3]	%Hidden_act_m[2:7,3]	%Hidden_act_m[2:8,3]	%Hidden_act_m[2:9,3]	%Hidden_act_m[2:0,4]	%Hidden_act_m[2:1,4]	%Hidden_act_m[2:2,4]	%Hidden_act_m[2:3,4]	%Hidden_act_m[2:4,4]	%Hidden_act_m[2:5,4]	%Hidden_act_m[2:6,4]	%Hidden_act_m[2:7,4]	%Hidden_act_m[2:8,4]	%Hidden_act_m[2:9,4]	%Hidden_act_m[2:0,5]	%Hidden_act_m[2:1,5]	%Hidden_act_m[2:2,5]	%Hidden_act_m[2:3,5]	%Hidden_act_m[2:4,5]	%Hidden_act_m[2:5,5]	%Hidden_act_m[2:6,5]	%Hidden_act_m[2:7,5]	%Hidden_act_m[2:8,5]	%Hidden_act_m[2:9,5]	%Hidden_act_m[2:0,6]	%Hidden_act_m[2:1,6]	%Hidden_act_m[2:2,6]	%Hidden_act_m[2:3,6]	%Hidden_act_m[2:4,6]	%Hidden_act_m[2:5,6]	%Hidden_act_m[2:6,6]	%Hidden_act_m[2:7,6]	%Hidden_act_m[2:8,6]	%Hidden_act_m[2:9,6]	%Hidden_act_m[2:0,7]	%Hidden_act_m[2:1,7]	%Hidden_act_m[2:2,7]	%Hidden_act_m[2:3,7]	%Hidden_act_m[2:4,7]	%Hidden_act_m[2:5,7]	%Hidden_act_m[2:6,7]	%Hidden_act_m[2:7,7]	%Hidden_act_m[2:8,7]	%Hidden_act_m[2:9,7]	%Hidden_act_m[2:0,8]	%Hidden_act_m[2:1,8]	%Hidden_act_m[2:2,8]	%Hidden_act_m[2:3,8]	%Hidden_act_m[2:4,8]	%Hidden_act_m[2:5,8]	%Hidden_act_m[2:6,8]	%Hidden_act_m[2:7,8]	%Hidden_act_m[2:8,8]	%Hidden_act_m[2:9,8]	%Hidden_act_m[2:0,9]	%Hidden_act_m[2:1,9]	%Hidden_act_m[2:2,9]	%Hidden_act_m[2:3,9]	%Hidden_act_m[2:4,9]	%Hidden_act_m[2:5,9]	%Hidden_act_m[2:6,9]	%Hidden_act_m[2:7,9]	%Hidden_act_m[2:8,9]	%Hidden_act_m[2:9,9]	%Output_act_m[2:0,0]<2:3,11>	%Output_act_m[2:1,0]	%Output_act_m[2:2,0]	%Output_act_m[2:0,1]	%Output_act_m[2:1,1]	%Output_act_m[2:2,1]	%Output_act_m[2:0,2]	%Output_act_m[2:1,2]	%Output_act_m[2:2,2]	%Output_act_m[2:0,3]	%Output_act_m[2:1,3]	%Output_act_m[2:2,3]	%Output_act_m[2:0,4]	%Output_act_m[2:1,4]	%Output_act_m[2:2,4]	%Output_act_m[2:0,5]	%Output_act_m[2:1,5]	%Output_act_m[2:2,5]	%Output_act_m[2:0,6]	%Output_act_m[2:1,6]	%Output_act_m[2:2,6]	%Output_act_m[2:0,7]	%Output_act_m[2:1,7]	%Output_act_m[2:2,7]	%Output_act_m[2:0,8]	%Output_act_m[2:1,8]	%Output_act_m[2:2,8]	%Output_act_m[2:0,9]	%Output_act_m[2:1,9]	%Output_act_m[2:2,9]	%Output_act_m[2:0,10]	%Output_act_m[2:1,10]	%Output_act_m[2:2,10]	%Last_I_act_m[2:0,0]<2:3,11>	%Last_I_act_m[2:1,0]	%Last_I_act_m[2:2,0]	%Last_I_act_m[2:0,1]	%Last_I_act_m[2:1,1]	%Last_I_act_m[2:2,1]	%Last_I_act_m[2:0,2]	%Last_I_act_m[2:1,2]	%Last_I_act_m[2:2,2]	%Last_I_act_m[2:0,3]	%Last_I_act_m[2:1,3]	%Last_I_act_m[2:2,3]	%Last_I_act_m[2:0,4]	%Last_I_act_m[2:1,4]	%Last_I_act_m[2:2,4]	%Last_I_act_m[2:0,5]	%Last_I_act_m[2:1,5]	%Last_I_act_m[2:2,5]	%Last_I_act_m[2:0,6]	%Last_I_act_m[2:1,6]	%Last_I_act_m[2:2,6]	%Last_I_act_m[2:0,7]	%Last_I_act_m[2:1,7]	%Last_I_act_m[2:2,7]	%Last_I_act_m[2:0,8]	%Last_I_act_m[2:1,8]	%Last_I_act_m[2:2,8]	%Last_I_act_m[2:0,9]	%Last_I_act_m[2:1,9]	%Last_I_act_m[2:2,9]	%Last_I_act_m[2:0,10]	%Last_I_act_m[2:1,10]	%Last_I_act_m[2:2,10]
_D:	0	0	435	"A_B"	""	2	50	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.281444	0	0.93942	0.949202	0	0.818985	0.940205	0.948753	2.02234e-10	0.745864	1.09799e-05	0.0147445	0.895696	0	0.633998	0	2.89204e-11	0.560045	0	0	0.656995	0	0.0280072	0.957811	2.3376e-10	0.000183803	0.959648	2.59033e-11	1.82428e-09	0	0.942695	9.1321e-11	0	0	0.374976	0.906109	0	0.957233	0.902464	0.950969	0.949075	0.937559	0.925017	0	0	0.583526	0.00714747	0	1.22062e-10	0.430772	3.02436e-14	0	0	0.909384	0.958726	0.94629	6.49671e-07	0.0967999	0.670361	0.904951	0.957633	0	0.960214	0	0	0.915994	0.290164	0	0.752563	0.941535	0	0	0.940415	0.000472269	0	0.958486	0.931497	0.000588456	0.916739	0.680034	0.0639916	0.873299	0.930679	0	0.877523	0	0.765768	0.853233	0.72454	0	0	0.00143577	0.771666	0.936774	0.771505	0	0	0.908417	0.0557558	0.740244	0.164017	0.306416	0.119084	0.147877	0.139271	0.126234	0.0677305	0.121082	0.16575	0.149538	0.0814405	0.135579	0.0815512	0.12556	0.133551	0.116567	0.0883371	0.278619	0.142694	0.0783071	0.123149	0.126872	0.114462	0.0611469	0.175396	0.121843	0.2168	0.15973	0.0441368	0.107202	0.108966	0	0.99213	0.992486	0.992322	0	0.992538	0	0	0	0	0	0.992078	0	0	0	0	0.992549	0.991921	0.992416	0	0	0	0	0.992468	0	0	0	0	0.992443	0	0	0.992523	0.992514
_D:	0	0	436	"B_C"	""	2	50	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.959046	1.55961e-11	0.941441	0	0	0	0.439547	0	0	0.95669	0	0	0.935578	0	0.942666	0.958118	0.924807	0	3.07944e-09	0.932864	0.943911	0.720703	0	0.843264	0.889422	0.946811	0.948376	0	0	0	0	8.16658e-13	0	0.252127	0	0	0.787311	0.947386	0	0.917588	0.865981	0	0.943981	0	0	0.124395	0	0.940227	7.13424e-09	0	0	0.750314	0.904251	0	0	0.00298796	0.853522	0	0.953206	0.336508	0.845019	0	0.938079	0	0.778554	0	0.916509	1.17553e-11	0	0.946552	0.911875	0	0.872536	0.88897	0.909788	0.915004	0.00199134	0	2.97905e-11	0.959614	0.92335	0	0.761166	1.68562e-10	0.842103	0	0.854823	0.945932	0.948593	0.000806551	0.940244	0	0.645393	0.891468	0.866799	0	0.923302	0	0	0.951939	0.18439	0.157857	0.762742	0.236828	0.113362	0.150282	0.0349604	0.0288197	0.0268841	0.0808	0.0884342	0.125938	0.0543395	0.108645	0.10965	0.0977536	0.089299	0.0715298	0.0690369	0.157927	0.0922729	0.101219	0.0702633	0.0928127	0.0297416	0.129384	0.0905131	0.104012	0.197524	0.110625	0.0172795	0.0406597	0.087536	0	0	0.991159	0.990944	0.990858	0	0.990694	0.991052	0.990635	0	0	0	0.991282	0.990977	0	0	0	0	0	0	0	0.990711	0.991105	0	0.991139	0	0	0	0	0.991241	0.990812	0	0.991225
_D:	0	0	437	"C_A"	""	2	50	0.903866	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.953068	5.15042e-06	0	0	0.650513	0.892418	0	0	0.938044	0.901094	0.953552	0	4.87251e-09	0	0.000161836	2.36185e-07	0.935505	0.810687	0.75947	0.324005	0.797779	0.00923217	0.605122	0	0.429869	0.920778	0.929726	0.949092	0.744996	0.183468	0.911353	0	0.945317	0	0.875491	6.02505e-10	3.11861e-10	0.368565	6.62064e-05	0	0.00216554	0.94337	8.48844e-06	0	0	0.883753	0.861476	0	0.953962	0.875737	0.943457	0	0.849042	0.945744	1.98854e-13	0.908672	0.000270666	2.10931e-09	0	0.917116	0.918082	0.000314928	0.914897	0.885236	0.000225399	8.58255e-12	0	0.896201	5.05637e-10	0.898979	0	0	6.40307e-09	0	0	0.81316	0	0.0731432	0.958803	0.939593	0	0.941715	0.826949	0.938924	0.210822	0	0.920828	0	0.92518	0	0.930515	0.903867	0	0	0.956879	0	0.95796	0	0	0	0.238163	0.109059	0.00076015	0.376918	0.0718603	0.172686	0.0713104	0.113351	0.0367063	0.363335	0.0442162	0.120137	0.0460483	0.0838196	0.0530007	0.094572	0.109439	0.0806951	0.103503	0.105304	0.100627	0.0634501	0.0477426	0.0882078	0.568745	0.118283	0.336697	0.0124415	0.0680586	0.113347	0.114212	0.0672666	0.0398834	0	0.992699	0.992699	0.992696	0	0	0	0	0	0	0.992696	0	0	0	0.992706	0.992705	0	0	0.992692	0.992698	0.992697	0	0	0	0	0	0	0.9927	0	0.992708	0	0.992702	0
_D:	0	0	438	"A_B"	""	2	50	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.277715	0	0.939385	0.949214	0	0.819109	0.940157	0.948734	2.12182e-10	0.746268	1.19682e-05	0.0149105	0.895736	0	0.633553	0	3.12168e-11	0.557899	0	0	0.657608	0	0.0278605	0.957828	2.43703e-10	0.000187309	0.959652	2.74111e-11	1.87898e-09	0	0.942629	9.62683e-11	0	0	0.373996	0.906063	0	0.957251	0.902496	0.950964	0.949091	0.937545	0.925064	0	0	0.582431	0.00689531	0	1.27012e-10	0.432157	3.38407e-14	0	0	0.9094	0.958728	0.946295	7.26988e-07	0.0952439	0.670587	0.904922	0.957632	0	0.960199	0	0	0.91599	0.282974	0	0.751128	0.941571	0	0	0.940365	0.000466215	0	0.958481	0.931511	0.000561907	0.916702	0.680598	0.063098	0.873079	0.930577	0	0.87761	0	0.764478	0.853318	0.723338	0	0	0.00145866	0.770322	0.936776	0.770603	0	0	0.90819	0.243147	0.765171	0.237253	0.171668	0.118551	0.112194	0.138864	0.127242	0.10278	0.0750265	0.15446	0.127071	0.105235	0.126471	0.0952474	0.119971	0.123977	0.123716	0.100415	0.201029	0.134172	0.0936961	0.127142	0.124393	0.057715	0.0625791	0.127472	0.127116	0.165459	0.135408	0.0654874	0.119323	0.118375	0	0.992251	0.992533	0.992401	0	0.99258	0	0	0	0	0	0.992213	0	0	0	0	0.992588	0.99209	0.992479	0	0	0	0	0.992523	0	0	0	0	0.992503	0	0	0.992566	0.992558
_D:	0	0	439	"B_C"	""	2	50	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.959057	1.62636e-11	0.941414	0	0	0	0.438196	0	0	0.956674	0	0	0.935597	0	0.942673	0.958118	0.924782	0	3.13756e-09	0.932812	0.943921	0.719852	0	0.842854	0.889389	0.946828	0.948366	0	0	0	0	8.50091e-13	0	0.250295	0	0	0.787132	0.947369	0	0.917631	0.865989	0	0.943991	0	0	0.125515	0	0.940204	7.23599e-09	0	0	0.75048	0.904258	0	0	0.00295217	0.853423	0	0.953168	0.329863	0.845017	0	0.938058	0	0.777641	0	0.916575	1.20273e-11	0	0.946504	0.911684	0	0.8723	0.888768	0.909637	0.914915	0.00198813	0	3.04753e-11	0.959599	0.923303	0	0.76056	1.7204e-10	0.841468	0	0.854885	0.945931	0.948536	0.000803002	0.940187	0	0.642337	0.891536	0.86631	0	0.923194	0	0	0.951881	0.282128	0.205911	0.77949	0.134255	0.110046	0.122211	0.0416171	0.0353612	0.0468531	0.059162	0.0851595	0.106406	0.0725404	0.0988788	0.112778	0.0894105	0.0824289	0.0789218	0.0825402	0.11532	0.0854129	0.108422	0.0794922	0.0878109	0.0154629	0.119368	0.0553362	0.102346	0.150402	0.0945212	0.0282372	0.0500764	0.096456	0	0	0.991214	0.991041	0.990981	0	0.990851	0.991135	0.990805	0	0	0	0.991319	0.991075	0	0	0	0	0	0	0	0.990864	0.991177	0	0.991204	0	0	0	0	0.991284	0.990944	0	0.991271
_D:	0	0	440	"C_EE"	""	2	50	1.09132	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.953083	5.45368e-06	0	0	0.649026	0.892445	0	0	0.937992	0.900987	0.953523	0	4.94591e-09	0	0.000165601	3.11451e-07	0.935494	0.811254	0.759079	0.318683	0.797905	0.00904103	0.605859	0	0.42902	0.92082	0.92971	0.949073	0.74487	0.185764	0.911402	0	0.945257	0	0.875489	6.13315e-10	3.2167e-10	0.365377	6.9783e-05	0	0.0021603	0.943361	9.45022e-06	0	0	0.883847	0.861288	0	0.953945	0.875735	0.943433	0	0.849081	0.945717	2.06469e-13	0.908684	0.000274324	2.15038e-09	0	0.917031	0.918094	0.000316354	0.91486	0.885348	0.000231316	8.80075e-12	0	0.896187	5.16174e-10	0.898792	0	0	6.50614e-09	0	0	0.812741	0	0.0721797	0.958811	0.939551	0	0.941736	0.82667	0.938879	0.199862	0	0.920858	0	0.925054	0	0.930441	0.903676	0	0	0.956841	0	0.957938	0	0	0	0.551562	0.14698	0.00484727	0.267073	0.0759893	0.139036	0.0741311	0.103427	0.0547527	0.280446	0.048858	0.101961	0.0582705	0.0801799	0.0614017	0.0846943	0.0991394	0.0826138	0.100534	0.070762	0.0929155	0.0713174	0.0549342	0.084404	0.48978	0.11006	0.252676	0.0164794	0.0535169	0.100838	0.112813	0.0718089	0.0480779	0	0.992708	0.992708	0.992706	0	0	0	0	0	0	0.992706	0	0	0	0.992714	0.992713	0	0	0.992702	0.992708	0.992706	0	0	0	0	0	0	0.992709	0	0.992715	0	0.992711	0
_D:	0	0	441	"EE_FF"	""	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0.949216	0	0	0	0	0.893422	0.0302169	0.927843	2.38732e-11	0.940791	0	0.924944	0.910921	0.896022	0	0.824883	0.848934	0	0	0	0.754574	0.921989	0	0	0	0	0	0.826172	0	0.94449	0	0.675056	0.776173	0	0	0.00846337	3.63182e-08	0.211503	0.822063	0	0	0.814294	0.953531	0	1.6385e-11	5.56146e-10	0.930537	0	0	1.7249e-07	0.787408	0.955888	0	0.860907	0.936919	0.878753	0	0.0148894	0	3.78052e-10	3.46371e-08	0.001186	0.915532	9.28561e-14	0	0.902078	0.000573764	0.943323	0.946068	0.943429	0	2.78436e-09	0.910163	0.895872	0.95363	0	0.946896	0.953093	0	0	0.927681	0.922621	0.931342	0.835514	5.28515e-10	0.910737	0	0.941213	0.891907	0.922059	0.889768	0.95258	0.760472	0.889397	2.80077e-08	0.943297	0	0.787588	5.91621e-05	0.649911	0.203125	0.114609	0.212467	0.226613	0.144213	6.46144e-06	0.180178	0.0812938	0.061368	0.00893239	0.0691964	0.116639	0.127279	0.0468145	0.088764	0.10202	0.157521	0.0604153	0.11454	0.105525	0.124599	0.113593	0.0663981	0.0935325	0.0595336	0.0956809	0.185836	0.149156	0.127694	0.00448432	0.0662348	0.732734	0.0383368	0	0	0	0.991978	0	0.991624	0.991917	0.991827	0	0.992091	0	0	0	0	0	0	0	0.991861	0	0.991332	0	0.991053	0.991887	0	0	0.991992	0.991768	0	0	0.991889	0	0.991837	0
_D:	0	0	442	"FF_D"	""	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.946732	0	0	0	8.34625e-12	0	0	4.80656e-10	0	0.880317	0.912068	0	5.15618e-14	0.938488	0	0.954226	0.872027	0.921028	0.925555	0.735767	0.71232	3.91574e-08	0.00850498	0.833478	3.71126e-08	0	0	0.925602	0.000132814	0	0	0.000144971	0.897942	0.943789	3.86903e-08	0	0	0.922809	0.000132729	0	0.937913	0.937597	0	0.930488	0.938168	0	0.00482038	0.946896	0.954571	0.743376	0	0.696887	0.955225	0	0	0	6.2632e-13	0.936013	0.931579	0	3.63693e-08	0	0	3.98216e-08	0.891488	0.95685	0.657221	0.930101	0.954868	0.949745	0.954619	0	0.672062	0	0.773313	0.949653	0	0.809637	0	0	0.901688	0	0	0	0.794322	0.782195	0	0.667178	0	0.885607	0.91588	0.952007	0.930396	0.890888	0.860267	0	0.957516	0	0.786269	0.90568	0.356042	0.108388	0.143705	0.749595	0.0697765	0.000442645	0.113148	0.147679	0.110351	0.0290692	0.246211	0.00428306	0.0980161	0.0942179	0.000376055	0.0863472	0.137349	0.0834541	0.127991	0.0553922	0.111157	0.048384	0.039939	0.106325	0.0306963	0.0648027	0.0387223	0.238684	0.0375756	0.044889	0.0777659	0.160351	0.0084902	0	0.991901	0	0	0.991639	0	0.991866	0	0	0.992065	0	0	0.991941	0.99199	0	0	0	0	0.991832	0.991714	0.991692	0.991304	0	0	0	0.992067	0	0.991781	0	0	0.99183	0	0
_D:	0	0	443	"D_G"	""	2	50	1.43978	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000879576	0.855745	0.954242	0.880965	9.19767e-07	0	0	3.93776e-12	0	0.00159034	7.41873e-07	0.860716	0	0.000538092	0.954844	1.88335e-10	0	0.894916	2.33336e-10	0.000253704	0.94361	0	0.576563	0.0455441	0	2.41162e-12	0.956624	0.943751	0.921942	0.528004	0.00849961	0.35446	0	0	0.957585	0	0	0.917449	0	0.926479	0.928743	0	0.93852	0	8.4398e-07	0	0	0.000628403	0.960974	0.949506	0	0	0.891764	0	0.949338	1.43942e-09	0.782728	0.937967	0.914226	0	0.00648976	0.000270304	0.000611925	0.8784	0	0	0	0.936945	0.960819	0	1.54781e-09	0.793742	0	0.951552	0	0.585448	0.000188538	0.0122014	0.95033	9.04143e-11	0	0.955708	0.959604	0.957824	9.59034e-07	0	0.938426	0.850742	0	0.0023032	0.961811	0.932479	0	0	0	0.95499	0.931787	0.951283	0.883437	0.243152	0.000293132	0.00334793	0.0017808	0.683566	0.0182961	0.013835	0.0132164	0.00206359	0.000263168	0.0128294	0.000128168	0.00534464	0.0101585	0.00557412	0.0153317	0.00527954	0.0121958	0.00875803	0.0237702	0.0104138	0.00345917	0.00376648	0.00958791	0.000100153	2.64088e-05	0.172087	0.000611548	0.0471424	0.0713192	0.0219924	0.0694417	0.0142121	0	0.992408	0.992407	0	0	0	0	0	0.992404	0.992409	0	0	0	0	0	0	0.992407	0.992405	0.992404	0	0.992407	0.992402	0	0	0.992409	0	0.992408	0	0	0	0.992406	0	0
_D:	0	0	444	"G_H"	""	2	50	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.913339	0.94994	0.407499	0.935396	0	0	0.154621	0	0	0	0.896331	0.871169	0	0.954315	0	0.951903	0.832722	0	0.907692	0	0.955171	0.927043	0.953771	0.628724	0.0154522	0.558232	0.0114681	0	0	0	0.93555	0.878487	0	0.932507	0	3.20444e-08	0	0.950161	4.35861e-09	1.67855e-06	0.00254367	4.85911e-09	0.957741	0	0	0.757683	0	0.939697	0	0	0.0784728	0	0.914296	0.92784	0.00926062	0.95374	0.824618	0.946182	0.947128	1.70773e-06	0.940854	0.941756	0	0.953006	0.943739	0.929866	0.903263	0	0	0.843199	0.914088	0.937662	0.943487	0.420683	0.941889	8.95773e-14	0.796462	0.0171701	0.000753559	0.952305	0.651492	0.321636	0	0	0.929964	0	0	0.949575	0.633423	0	1.057e-09	0.580233	0	0	0.816	0.955074	0	0	0	0.299307	0.258384	0.0701574	0.216394	0.0639336	0.0697678	0.194718	0.799477	0.0398459	0.0339631	0.0524156	0.156187	0.115412	0.161904	0.151798	0.137417	0.153351	0.110933	0.149382	0.152624	0.182928	0.148242	0.114326	0.174784	0.0838689	0.229634	0.0884931	0.191723	0.205446	0.0161833	0.269781	0.216632	0.0491141	0	0	0	0	0	0.990429	0.990013	0.99045	0	0	0.990108	0.990203	0	0	0.990398	0	0	0	0	0.989716	0.990212	0.989766	0.989924	0.99035	0	0	0	0.990228	0.990487	0	0.99013	0	0.990451
_D:	0	0	445	"H_I"	""	2	50	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.921047	0	0.921554	2.85362e-09	0	0	0.951468	0.930187	0.382185	0	0.906079	0	5.42894e-05	0	1.84699e-05	7.73355e-09	0.958639	0	0.898672	0.930789	0	0.95804	3.43599e-09	0.876942	0	0	0	0.23566	0.00296422	0	0	0	0.944939	0.935981	0	0.933583	0.958448	3.80897e-09	5.47248e-12	2.59238e-09	9.79428e-11	3.84154e-12	0.935222	0.0623947	0.621289	0.0025339	0.543976	0	0.533888	0.204897	0.916625	0	0	0.281903	0	3.31998e-12	0	0	0.875493	0	0	0.835462	0.0142468	0	0.93964	0.87825	2.59966e-09	0	0.952598	0.932292	0.951887	0	0.916612	0	0.949064	0.958114	0	0.955875	0.896104	0.915936	0	0	0.938823	0.684385	0.764003	3.07251e-13	0	0.907002	0.927322	0	0	0.936204	0.955838	0.645046	0.917693	0	0.896098	0.939898	0.95706	0.955387	0.337397	0.000849333	0.00473958	0.439019	0.000205082	0.0127382	0.242755	0	0.503742	0.000892418	0.000197922	0.00307655	6.08288e-05	0.00025373	0.000549434	0.000225254	0.000151131	0.00130585	0.000417611	0.000280813	0.000138971	0.000325414	0.000175235	0.000254577	1.75876e-05	0.000354567	0.00221211	0.000539875	0.00120404	1.66614e-06	0.038117	0.00154974	1.99096e-05	0.992475	0	0	0	0.992467	0	0	0.992462	0.992437	0	0	0	0	0.992461	0	0	0.992474	0.992439	0.992453	0.992448	0.99246	0.992443	0	0	0	0	0	0.992444	0	0	0	0	0
_D:	0	0	446	"I_G"	""	2	50	0.916374	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000473297	0	0	0.920713	0	0.944747	0.939767	0.94334	0.829137	0.876301	0	0.90634	0	2.61155e-08	0.945018	0.94887	0.70879	0	0.86272	3.30829e-14	0	0	0.946625	0	0.933514	0	0.00154465	2.1493e-08	0.949555	0.849565	1.32193e-10	0	1.36141e-09	0.497482	0.910659	0.896702	0.841091	0	1.53268e-05	0.58459	0	0	0	9.70816e-10	0.0222141	0	0.881208	0	0.837556	0.0277411	0.910972	0.904772	0.938517	0.639692	0.946575	0	0.711385	0.836889	0	0	0.931013	0.737827	0.298947	0	0.858315	0.852587	0	0	0.915874	0.943482	0	4.72248e-11	1.45204e-05	0	0.942204	0	0.94642	0.873821	0	5.3719e-11	0.00148534	0.934728	0	0.907158	0.942905	0	0.951296	0.914554	0.939447	0.0507734	0	0.903316	0.949559	0.806121	0.613842	6.16565e-08	0.917435	0.701794	1.01226e-10	0.93635	0.318441	0.179111	0.507716	0.137063	0.0423283	0.088305	0.188459	0.151038	0.121247	0.152768	0.116833	0.054213	0.0579764	0.106474	0.0597263	0.0339212	0.0435206	0.0839753	0.0674331	0.126008	0.0944463	0.0850977	0.0658353	0.100335	0.00833164	0.0321722	0.322392	0.144568	0.0119401	0.12309	0.290855	0.230758	0.0371477	0	0.991503	0	0	0.991893	0.9919	0.991802	0	0.991682	0	0.991648	0	0	0	0	0	0.991888	0	0.991711	0	0	0.991507	0	0.991762	0.991762	0	0	0	0.992041	0	0.991633	0	0
_D:	0	0	447	"G_H"	""	2	50	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.913409	0.949927	0.407574	0.935352	0	0	0.155088	0	0	0	0.896391	0.871236	0	0.954324	0	0.951894	0.833111	0	0.907589	0	0.955161	0.927069	0.953749	0.628386	0.0154926	0.55714	0.0110674	0	0	0	0.935566	0.878111	0	0.932511	0	3.33025e-08	0	0.95019	4.56222e-09	1.95818e-06	0.00244967	5.07483e-09	0.957738	0	0	0.757078	0	0.939661	0	0	0.0785355	0	0.914208	0.927864	0.00919166	0.95374	0.824576	0.946135	0.947098	1.98705e-06	0.94085	0.941735	0	0.952977	0.943728	0.929915	0.903229	0	0	0.842625	0.914157	0.937616	0.943451	0.413348	0.941855	1.03994e-13	0.796142	0.0171197	0.00071443	0.952293	0.651832	0.316394	0	0	0.93002	0	0	0.949519	0.633659	0	1.10947e-09	0.576184	0	0	0.815969	0.955042	0	0	0	0.164007	0.177009	0.0394512	0.134292	0.0897791	0.0998172	0.315001	0.812046	0.127251	0.0475122	0.0746791	0.141245	0.121809	0.141055	0.139219	0.135353	0.142756	0.11604	0.138143	0.135102	0.151888	0.136922	0.120749	0.148487	0.113406	0.180449	0.0737314	0.149242	0.169932	0.0284994	0.16816	0.151066	0.0771273	0	0	0	0	0	0.990463	0.990128	0.990481	0	0	0.990204	0.990284	0	0	0.990441	0	0	0	0	0.989893	0.990288	0.989926	0.990062	0.990399	0	0	0	0.990301	0.99051	0	0.990222	0	0.990484
