_H:	|batch	|epoch	|trial	$trial_name	$group_name	|phase_no	%minus_cycles	%sse	%ext_rew	%Input_act_m[2:0,0]<2:3,11>	%Input_act_m[2:1,0]	%Input_act_m[2:2,0]	%Input_act_m[2:0,1]	%Input_act_m[2:1,1]	%Input_act_m[2:2,1]	%Input_act_m[2:0,2]	%Input_act_m[2:1,2]	%Input_act_m[2:2,2]	%Input_act_m[2:0,3]	%Input_act_m[2:1,3]	%Input_act_m[2:2,3]	%Input_act_m[2:0,4]	%Input_act_m[2:1,4]	%Input_act_m[2:2,4]	%Input_act_m[2:0,5]	%Input_act_m[2:1,5]	%Input_act_m[2:2,5]	%Input_act_m[2:0,6]	%Input_act_m[2:1,6]	%Input_act_m[2:2,6]	%Input_act_m[2:0,7]	%Input_act_m[2:1,7]	%Input_act_m[2:2,7]	%Input_act_m[2:0,8]	%Input_act_m[2:1,8]	%Input_act_m[2:2,8]	%Input_act_m[2:0,9]	%Input_act_m[2:1,9]	%Input_act_m[2:2,9]	%Input_act_m[2:0,10]	%Input_act_m[2:1,10]	%Input_act_m[2:2,10]	%Hidden_act_m[2:0,0]<2:10,10>	%Hidden_act_m[2:1,0]	%Hidden_act_m[2:2,0]	%Hidden_act_m[2:3,0]	%Hidden_act_m[2:4,0]	%Hidden_act_m[2:5,0]	%Hidden_act_m[2:6,0]	%Hidden_act_m[2:7,0]	%Hidden_act_m[2:8,0]	%Hidden_act_m[2:9,0]	%Hidden_act_m[2:0,1]	%Hidden_act_m[2:1,1]	%Hidden_act_m[2:2,1]	%Hidden_act_m[2:3,1]	%Hidden_act_m[2:4,1]	%Hidden_act_m[2:5,1]	%Hidden_act_m[2:6,1]	%Hidden_act_m[2:7,1]	%Hidden_act_m[2:8,1]	%Hidden_act_m[2:9,1]	%Hidden_act_m[2:0,2]	%Hidden_act_m[2:1,2]	%Hidden_act_m[2:2,2]	%Hidden_act_m[2:3,2]	%Hidden_act_m[2:4,2]	%Hidden_act_m[2:5,2]	%Hidden_act_m[2:6,2]	%Hidden_act_m[2:7,2]	%Hidden_act_m[2:8,2]	%Hidden_act_m[2:9,2]	%Hidden_act_m[2:0,3]	%Hidden_act_m[2:1,3]	%Hidden_act_m[2:2,3]	%Hidden_act_m[2:3,3]	%Hidden_act_m[2:4,3]	%Hidden_act_m[2:5,3]	%Hidden_act_m[2:6,3]	%Hidden_act_m[2:7,3]	%Hidden_act_m[2:8,3]	%Hidden_act_m[2:9,3]	%Hidden_act_m[2:0,4]	%Hidden_act_m[2:1,4]	%Hidden_act_m[2:2,4]	%Hidden_act_m[2:3,4]	%Hidden_act_m[2:4,4]	%Hidden_act_m[2:5,4]	%Hidden_act_m[2:6,4]	%Hidden_act_m[2:7,4]	%Hidden_act_m[2:8,4]	%Hidden_act_m[2:9,4]	%Hidden_act_m[2:0,5]	%Hidden_act_m[2:1,5]	%Hidden_act_m[2:2,5]	%Hidden_act_m[2:3,5]	%Hidden_act_m[2:4,5]	%Hidden_act_m[2:5,5]	%Hidden_act_m[2:6,5]	%Hidden_act_m[2:7,5]	%Hidden_act_m[2:8,5]	%Hidden_act_m[2:9,5]	%Hidden_act_m[2:0,6]	%Hidden_act_m[2:1,6]	%Hidden_act_m[2:2,6]	%Hidden_act_m[2:3,6]	%Hidden_act_m[2:4,6]	%Hidden_act_m[2:5,6]	%Hidden_act_m[2:6,6]	%Hidden_act_m[2:7,6]	%Hidden_act_m[2:8,6]	%Hidden_act_m[2:9,6]	%Hidden_act_m[2:0,7]	%Hidden_act_m[2:1,7]	%Hidden_act_m[2:2,7]	%Hidden_act_m[2:3,7]	%Hidden_act_m[2:4,7]	%Hidden_act_m[2:5,7]	%Hidden_act_m[2:6,7]	%Hidden_act_m[2:7,7]	%Hidden_act_m[2:8,7]	%Hidden_act_m[2:9,7]	%Hidden_act_m[2:0,8]	%Hidden_act_m[2:1,8]	%Hidden_act_m[2:2,8]	%Hidden_act_m[2:3,8]	%Hidden_act_m[2:4,8]	%Hidden_act_m[2:5,8]	%Hidden_act_m[2:6,8]	%Hidden_act_m[2:7,8]	%Hidden_act_m[2:8,8]	%Hidden_act_m[2:9,8]	%Hidden_act_m[2:0,9]	%Hidden_act_m[2:1,9]	%Hidden_act_m[2:2,9]	%Hidden_act_m[2:3,9]	%Hidden_act_m[2:4,9]	%Hidden_act_m[2:5,9]	%Hidden_act_m[2:6,9]	%Hidden_act_m[2:7,9]	%Hidden_act_m[2:8,9]	%Hidden_act_m[2:9,9]	%Output_act_m[2:0,0]<2:3,11>	%Output_act_m[2:1,0]	%Output_act_m[2:2,0]	%Output_act_m[2:0,1]	%Output_act_m[2:1,1]	%Output_act_m[2:2,1]	%Output_act_m[2:0,2]	%Output_act_m[2:1,2]	%Output_act_m[2:2,2]	%Output_act_m[2:0,3]	%Output_act_m[2:1,3]	%Output_act_m[2:2,3]	%Output_act_m[2:0,4]	%Output_act_m[2:1,4]	%Output_act_m[2:2,4]	%Output_act_m[2:0,5]	%Output_act_m[2:1,5]	%Output_act_m[2:2,5]	%Output_act_m[2:0,6]	%Output_act_m[2:1,6]	%Output_act_m[2:2,6]	%Output_act_m[2:0,7]	%Output_act_m[2:1,7]	%Output_act_m[2:2,7]	%Output_act_m[2:0,8]	%Output_act_m[2:1,8]	%Output_act_m[2:2,8]	%Output_act_m[2:0,9]	%Output_act_m[2:1,9]	%Output_act_m[2:2,9]	%Output_act_m[2:0,10]	%Output_act_m[2:1,10]	%Output_act_m[2:2,10]	%Last_I_act_m[2:0,0]<2:3,11>	%Last_I_act_m[2:1,0]	%Last_I_act_m[2:2,0]	%Last_I_act_m[2:0,1]	%Last_I_act_m[2:1,1]	%Last_I_act_m[2:2,1]	%Last_I_act_m[2:0,2]	%Last_I_act_m[2:1,2]	%Last_I_act_m[2:2,2]	%Last_I_act_m[2:0,3]	%Last_I_act_m[2:1,3]	%Last_I_act_m[2:2,3]	%Last_I_act_m[2:0,4]	%Last_I_act_m[2:1,4]	%Last_I_act_m[2:2,4]	%Last_I_act_m[2:0,5]	%Last_I_act_m[2:1,5]	%Last_I_act_m[2:2,5]	%Last_I_act_m[2:0,6]	%Last_I_act_m[2:1,6]	%Last_I_act_m[2:2,6]	%Last_I_act_m[2:0,7]	%Last_I_act_m[2:1,7]	%Last_I_act_m[2:2,7]	%Last_I_act_m[2:0,8]	%Last_I_act_m[2:1,8]	%Last_I_act_m[2:2,8]	%Last_I_act_m[2:0,9]	%Last_I_act_m[2:1,9]	%Last_I_act_m[2:2,9]	%Last_I_act_m[2:0,10]	%Last_I_act_m[2:1,10]	%Last_I_act_m[2:2,10]
_D:	0	0	163	"DD_H"	""	2	50	4.91862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.71858	0.0636118	0.918053	0.946962	0.965544	0.000106479	0.935969	0.949955	0.951185	0.944764	0.97508	0.974754	0.830841	0.926852	0.952377	0	0.964066	3.71246e-05	0.867489	0.944266	0.762548	0.887933	0.943683	6.75007e-08	0.883448	0.966367	0.889651	0.00018265	0.863705	0.909906	0.932768	0.976952	0.96901	0.956417	0.973839	0.837582	0.928815	0.800552	0.895881	0.896934	0.948293	1.49846e-12	0.955405	0.929699	0.928677	0.900287	0.968599	0.0744189	0.899641	4.33849e-09	0.966089	0.82406	3.4498e-11	4.08803e-08	0.95354	0.094576	0.935362	0.834571	0.796845	0.972861	0.965478	7.13912e-08	0.941177	0.960797	0	0.137387	2.92235e-12	0.794422	0.443807	0.860066	0.949121	0.857238	8.18042e-06	0.802767	3.28167e-07	0.0451518	0.0259284	3.09444e-07	0.957108	4.9546e-05	0.960876	1.80805e-05	0.962096	0.00790676	0.965861	0.000110052	0.965285	0.957345	0.971425	0.956381	0.945224	0.00160538	0.940993	4.20712e-15	0.0552791	0.93846	0.912242	0.879592	0.701075	0.972313	0.044027	0.202628	0.707915	0.0943226	0.0925537	0.183951	0.000395919	0.637353	0.125531	0.774585	0.142229	0.277234	0.0561985	0.36949	0.642515	0.0436207	0.648929	0.314718	0.0579295	0.591282	0.791791	0.685904	0.252244	0.0164105	0.518827	0.213097	0.553653	0.389589	0.778996	0.317346	0.0325634	0.594978	0.338127	0	0	0	0.974669	0	0	0	0	0	0	0	0	0	0	0	0	0	0.977487	0	0	0	5.88434e-12	0	3.83684e-11	4.86805e-10	0.975014	0	0	0	0	0	0.982069	0
_D:	0	0	164	"H_CC"	""	2	50	2.7547	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.876577	0.878568	0.926238	0.397005	0.0112259	0.844427	0.772667	0.845768	4.31501e-06	0	0.942193	0.949855	0	0.753279	0	5.37706e-12	0.815773	0.00787384	0.909957	0	0.91826	0.901972	1.50396e-06	0.819304	5.63415e-07	0.0657254	0.816766	6.55363e-09	0.000160981	0.00473991	0.0275649	0.902417	2.55342e-05	0.888904	0	0.942664	0.928552	0.0052436	0.865726	0.823092	0.914269	0	0.929912	3.71461e-09	0.878531	0.80133	0.840544	0.864587	0.00276896	0	0.937167	0.0565459	0.833754	0	0.871163	0.586607	4.73853e-07	1.6566e-12	0.932863	0.928939	0.712767	0.752184	0.000113411	0.060182	1.47599e-06	0	0	0	0.697002	0.891452	0.897561	0.785791	0	0.835342	0.10998	0.215394	0.922922	1.21926e-13	0	0.908981	0.836738	0.842322	0.794447	0	0.898102	0.000132203	0	0.820377	0.748585	0.900526	3.47576e-09	0.936526	0.953286	7.05014e-09	0.00026893	0	0.000564311	0.878122	0.927323	0.905148	0.437499	0.139738	0.0501036	0.301314	0.193582	0.138783	0.0187694	0.444937	0.7559	0.000590966	0.0280339	0.0752918	0.329322	0.448379	0.227641	0.226966	0.399387	0.0827276	0.00876724	0.0434288	0.157655	0.514469	0.269375	0.514033	0.00201697	0.257966	0.429252	0.31931	0.207287	0.796129	0.626251	0.281985	0.263258	0.406089	0	0	4.80254e-06	0	1.61423e-13	0	0	0	0	0	0	0	0	0.405711	0	0	0	0	0	0	0	0	0	0.00072737	0	0	0	0	0	0	0.406144	0
_D:	0	0	165	"CC_DD"	""	2	50	2.47263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	2.32852e-06	0.942681	0.702881	0.0192545	0.0652739	0.933732	0.375921	0.901695	0.928698	2.35418e-05	0.907107	0.873987	0.900383	0.848637	0.0571856	0.474509	0	0	6.84356e-12	0	0.865377	1.34012e-09	3.65277e-08	0.910949	0.896095	0.769197	0.880382	2.76968e-13	0.38414	0.651629	0.776947	0.940079	0.629473	0.941355	0	0.926756	0.852881	4.17351e-07	0.822995	0.372031	5.67285e-09	0	0.897373	0.170622	0.449879	0.0059627	0.839298	0.847716	0.0302979	6.56991e-13	0.850253	0.909342	0.578824	4.1546e-11	0	0.871752	0	2.54654e-13	0.910018	2.85079e-10	0.846081	0.873563	0	0.956554	0.00552183	0	0.622588	0.00198963	0	0.935316	4.05539e-08	0.919447	0.92481	0.764205	0.838274	0.751217	0.816895	0.930981	0	0.870803	0	0.94244	0	0.904523	0.87301	3.06213e-05	0.922875	0.473401	0.855005	0.446432	1.37164e-12	5.80672e-09	0	3.04128e-12	0.142113	0	0.958583	0.805283	0.840241	0.836786	0.351098	0.172928	0.177156	0.0640282	0.258188	0.471838	0.550085	0.568262	0.157572	0.156777	0.687997	0.391312	0.078047	0.152228	0.0377281	0.271264	0.0490297	0.38163	0.175593	0.345119	0.00081043	0.182132	0.288365	0.562649	0.536701	0.310716	0.0809025	0.162308	0.679721	0.85362	0.296119	0.144926	0.5542	0	3.02211e-13	0	0	6.88811e-15	3.8889e-12	0	0	0	6.50486e-05	0.000864197	0	0	0	0	0.402491	0	0	0	0	0	1.05556e-12	0.402274	0	0	0	0.402763	0	0	0.00256348	1.09011e-14	0	0
_D:	0	0	166	"DD_H"	""	2	50	2.32743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.713394	0.0609056	0.917695	0.94733	0.965712	9.82654e-05	0.935666	0.949842	0.951417	0.945163	0.975044	0.97474	0.833203	0.926573	0.952751	0	0.963994	4.68173e-05	0.865602	0.94467	0.759951	0.886831	0.944003	6.68684e-08	0.885301	0.966521	0.888134	0.000222352	0.866484	0.910838	0.933279	0.976946	0.969106	0.95628	0.973959	0.834266	0.92855	0.80304	0.895167	0.895887	0.948067	1.63568e-12	0.955283	0.930205	0.92834	0.899843	0.968552	0.0727766	0.901231	4.45918e-09	0.966067	0.826065	3.05033e-11	4.13723e-08	0.953425	0.0905329	0.935989	0.837503	0.795008	0.972785	0.965497	7.11651e-08	0.941576	0.960993	0	0.230273	2.9404e-12	0.799211	0.4214	0.85865	0.949026	0.855433	1.12718e-05	0.79813	6.37489e-07	0.0478471	0.0239566	6.37838e-07	0.957391	4.4607e-05	0.960774	1.8358e-05	0.962026	0.00863684	0.965826	0.000128863	0.965507	0.957232	0.971428	0.956294	0.945706	0.00133636	0.940782	8.505e-15	0.0582996	0.938904	0.913239	0.879053	0.691771	0.972284	0.0817126	0.433397	0.615904	0.437783	0.364294	0.278936	0.00596079	0.780039	0.0712269	0.714516	0.174683	0.312326	0.311241	0.205667	0.534765	0.212329	0.422055	0.341351	0.464996	0.410858	0.721165	0.365536	0.27056	0.0163806	0.310569	0.254724	0.313934	0.289515	0.794672	0.193819	0.0439035	0.388737	0.0889182	0	0	0	0.978815	0	0	0	0	0	0	0	0	0	0	0	0	0	0.980549	0	0	0	2.78085e-12	0	2.3129e-11	4.30604e-10	0.979023	0	0	0	0	0	0.983577	0
_D:	0	0	167	"H_CC"	""	2	50	1.36404	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.873844	0.875968	0.925292	0.437084	0.0135148	0.840505	0.765534	0.84214	7.61923e-06	0	0.941496	0.949307	0	0.746185	0	8.35905e-12	0.81021	0.00961629	0.908296	0	0.917072	0.900195	2.53264e-06	0.814947	1.05837e-06	0.0719983	0.812188	7.56191e-09	0.000222912	0.0055367	0.0310328	0.900673	3.46386e-05	0.886706	0	0.941965	0.927533	0.00620341	0.862638	0.819135	0.913094	0	0.929056	4.43457e-09	0.875875	0.795888	0.836825	0.861694	0.00337945	0	0.936385	0.0628942	0.830611	0	0.868003	0.586401	7.3452e-07	2.75784e-12	0.931954	0.927705	0.705267	0.748901	0.000171243	0.0670206	2.55248e-06	0	0	0	0.697639	0.889421	0.896105	0.780591	0	0.831176	0.132147	0.256825	0.921789	2.44016e-13	0	0.907562	0.83305	0.83884	0.788759	0	0.896383	0.00019362	0	0.815248	0.742838	0.898668	4.15867e-09	0.935623	0.952821	3.94592e-08	0.000370993	0	0.000706673	0.875638	0.92618	0.903451	0.30977	0.167668	0.0407069	0.255774	0.181854	0.148513	0.06201	0.391957	0.704678	0.000239761	0.0285273	0.155157	0.385394	0.417944	0.200435	0.270971	0.284868	0.144851	0.0243978	0.056827	0.156656	0.353509	0.20731	0.296564	0.0047508	0.209501	0.347899	0.323142	0.640301	0.779152	0.510288	0.264844	0.200701	0.406179	0	0	2.27592e-06	0	1.57958e-13	0	0	0	0	0	0	0	0	0.405836	0	0	0	0	0	0	0	0	0	0.0006918	0	0	0	0	0	0	0.406221	0
_D:	0	0	168	"CC_DD"	""	2	50	0.904884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	2.97852e-06	0.941849	0.693874	0.0213539	0.288977	0.932582	0.392859	0.899434	0.927441	2.98486e-05	0.905116	0.870244	0.89822	0.843401	0.0609359	0.492809	0	0	1.02952e-11	0	0.861017	1.71088e-09	3.72032e-08	0.909027	0.893803	0.759201	0.87687	5.35621e-13	0.406347	0.63925	0.770182	0.939145	0.62619	0.940577	0	0.925428	0.84847	5.73725e-07	0.816401	0.379781	6.61264e-09	0	0.894792	0.171912	0.463933	0.00669718	0.833226	0.843794	0.0320693	1.00489e-12	0.845662	0.907386	0.573401	5.61612e-11	0	0.867617	0	4.30424e-13	0.908389	3.82341e-10	0.840967	0.870059	0	0.956085	0.00610278	0	0.614438	0.00220542	0	0.934329	4.18418e-08	0.917839	0.923455	0.753535	0.832542	0.74443	0.810363	0.929859	0	0.866774	0	0.941575	0	0.90256	0.869548	3.667e-05	0.921306	0.493064	0.851026	0.4689	2.50469e-12	6.98665e-09	0	4.76389e-12	0.157865	0	0.95817	0.79856	0.834027	0.830822	0.263848	0.200703	0.197184	0.242262	0.261828	0.313539	0.500237	0.476202	0.0664217	0.233104	0.577641	0.26264	0.195517	0.194464	0.0531029	0.243641	0.194376	0.259034	0.21372	0.260889	0.00100267	0.223422	0.252911	0.395716	0.408815	0.252282	0.188934	0.197608	0.566549	0.856693	0.206114	0.21385	0.372933	0	2.86895e-13	0	0	5.62996e-15	3.64406e-12	0	0	0	5.60368e-05	0.000768812	0	0	0	0	0.402969	0	0	0	0	0	1.01303e-12	0.402788	0	0	0	0.403198	0	0	0.00221396	9.64893e-15	0	0
_D:	0	0	169	"DD_H"	""	2	50	1.23184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.706477	0.0577574	0.917196	0.94758	0.965846	9.01149e-05	0.935266	0.949663	0.951594	0.945482	0.97498	0.97469	0.835211	0.926159	0.953028	0	0.963871	5.56216e-05	0.863392	0.945008	0.755596	0.885422	0.944292	6.6557e-08	0.886792	0.966627	0.886395	0.000264478	0.868587	0.911515	0.933639	0.976908	0.969177	0.956094	0.974048	0.830532	0.928119	0.805522	0.894261	0.894749	0.94778	2.03715e-12	0.955106	0.930645	0.927842	0.89912	0.968474	0.0704931	0.902501	4.77486e-09	0.966004	0.827602	3.0736e-11	4.28835e-08	0.953234	0.0861793	0.936531	0.840079	0.79182	0.972675	0.965456	7.11921e-08	0.941918	0.961137	0	0.320161	3.5275e-12	0.802955	0.399705	0.856831	0.948858	0.853208	1.4139e-05	0.79271	8.88181e-07	0.0507085	0.0218913	9.19366e-07	0.957619	3.92954e-05	0.960645	1.81287e-05	0.961919	0.00928419	0.965738	0.000146791	0.96567	0.957031	0.971401	0.95614	0.946093	0.00108112	0.940423	1.97134e-14	0.0614443	0.939285	0.914029	0.878204	0.679082	0.972223	0.227578	0.268513	0.432729	0.244237	0.246266	0.254615	0.0386536	0.817986	0.184381	0.583944	0.216348	0.247358	0.217852	0.219765	0.371276	0.249703	0.22753	0.272198	0.338605	0.295849	0.582817	0.214486	0.251502	0.0480875	0.290671	0.244119	0.229072	0.237999	0.742413	0.224129	0.189805	0.241876	0.218266	0	0	0	0.981406	0	0	0	0	0	0	0	0	0	0	0	0	0	0.982553	0	0	0	1.62988e-12	0	1.4196e-11	3.83393e-10	0.981542	0	0	0	0	0	0.984651	0
_D:	0	0	170	"H_C"	""	2	50	2.28703	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.870777	0.873088	0.92425	0.472847	0.0156764	0.836111	0.757378	0.838027	1.08896e-05	0	0.940732	0.948709	0	0.73799	0	1.19208e-11	0.803896	0.0113234	0.906467	0	0.915761	0.898237	3.47706e-06	0.810008	2.01582e-06	0.0778542	0.806824	3.99401e-08	0.000297766	0.00633633	0.0343534	0.898738	4.66319e-05	0.884227	0	0.941199	0.926414	0.00737682	0.859167	0.814517	0.911789	0	0.92811	5.19052e-09	0.872908	0.789726	0.832588	0.85845	0.00419729	0	0.935526	0.0683893	0.827037	0	0.864478	0.583778	1.66432e-06	3.97508e-12	0.930956	0.926362	0.696478	0.744727	0.000225501	0.0979416	3.54315e-06	0	0	0	0.696589	0.887159	0.894466	0.7745	0	0.826394	0.165748	0.292647	0.920537	4.34926e-13	0	0.906003	0.828888	0.834891	0.782305	0	0.89446	0.00025256	0	0.809408	0.736027	0.896587	4.94886e-09	0.934646	0.952316	4.04794e-08	0.000493074	0	0.00086599	0.872851	0.92493	0.901555	0.210534	0.192622	0.0514161	0.203855	0.1904	0.184324	0.202906	0.346667	0.620738	0.000109989	0.0240022	0.200382	0.319759	0.311794	0.226386	0.225727	0.230981	0.184773	0.0511395	0.179764	0.18068	0.301508	0.193151	0.258674	0.0111533	0.195861	0.252851	0.266679	0.664401	0.748646	0.337846	0.251264	0.178319	0.406259	0	0	1.2756e-06	0	1.5521e-13	0	0	0	0	0	0	0	0	0.405955	0	0	0	0	0	0	0	0	0	0.000661805	0	0	0	0	0	0	0.406291	0
_D:	0	0	171	"C_Y"	""	2	50	0.809533	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.759205	0	0.945522	0	0	0.926366	0.860025	0.743789	0.855378	0.939372	0.947088	0.8828	0.891244	0	0	0.927602	0.943254	0	0.00318181	0.905697	0.000411496	0.506899	0.280503	7.80621e-12	0.000475335	0.51924	0.0669617	0.831144	0.689513	0.732001	2.33867e-13	0	0.896357	0.918704	0.695508	0.00497739	0	0.660702	0.000348312	0	0.937266	0.292319	0	0.658699	0	0.816762	0.872237	0.0334475	0	0.941548	0	0.646714	0.0154397	0	0.407557	0.869269	0	0.94146	0	0.513221	0.000147705	0.00297272	0.848474	0	0	6.27421e-14	0	0.916683	0	5.05165e-08	0.952716	0.916438	0	3.68626e-14	0	0.651446	0.919661	0.0520425	0.786554	0.622956	0.930199	0.0368927	0.436882	0.763035	3.02544e-07	0.65119	0.675783	0.540579	0	0	0.00524456	0.74389	0.782138	0.565701	0	0.894562	0.876296	0	0.918406	0	0.349205	0.367255	0.0869285	0.0811057	0.327485	0.270591	0.344304	0.652605	0.0479309	0.000659765	0.057954	0.167324	0.409162	0.380364	0.0583674	0.326478	0.0695483	0.128926	0.391808	0.0303886	0.0200335	0.0325823	0.0489035	0.38259	0.870364	0.196675	0.220203	0.257319	0.619387	0.225483	0.122484	0.134213	0.0638418	0	0	0	0	6.83027e-11	0	0	1.59454e-10	0	0	0	0.00110672	0	9.64772e-15	3.69275e-12	0	0.406685	0	0.406626	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	0	0	172	"Y_Z"	""	2	50	2.71962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0.712058	0	0.735641	1.06943e-09	0.931353	1.16742e-10	8.29103e-06	0	0.898094	0.68711	0.964014	0.951005	0.735018	0.602691	0.944123	0.723298	0.833372	0.821514	0.00415965	0.945844	0.902172	0.882879	0.737195	0.774864	0.876233	0.660357	0.800848	0.0031083	0.958604	0.906191	0.620857	0.880099	0.619573	0.887604	0.953349	0	0.624462	5.17423e-13	0.740731	0.86593	0.933569	0.706095	0.86733	0.29587	0.696746	0.453083	0.792034	0.0601598	0.840036	0.000175692	0.918986	0.00144263	0.00691911	6.97705e-06	0.881983	0.712756	0.945635	0.0040199	8.47807e-07	0.61805	0.82458	0.623259	2.63723e-11	0.960533	0.575321	0.00813671	2.89279e-08	0.956059	0.812449	3.59141e-11	0.00290337	0.512677	0.450637	0.887992	0.966611	4.50293e-10	0.0585156	0.774376	0.904144	0.283622	0.000108045	0.905124	0.736006	5.01156e-07	0.861294	0.750453	0.889445	0.954823	0.391052	0.915051	0.743314	0.00348924	0.957825	0.388666	0	0.937471	0.953234	0.668239	0.795023	0.886118	0.557596	0.604145	0.620326	0.0585983	0.290234	0.392129	0.433518	0.726777	0.0904356	0.000503817	0.145023	0.188662	0.441389	0.437741	0.41026	0.324834	0.249551	0.0578138	0.609866	0.00984966	0.0622789	0.0660439	0.0691859	0.650206	0.00278711	0.876229	0.0325049	0.198502	0.037205	0.190673	0.579652	0.164354	0.013627	0	0	0	0.402444	0	0	0	0	6.47996e-10	0.00126128	0	0	0	0	0	0	5.43623e-07	0.000173793	4.58199e-07	0.403213	0	0.402943	0.000339504	0	0	0.401201	0	0	0	0.403012	0	0	8.61197e-11
_D:	0	0	173	"Z_A"	""	2	50	0.938301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	8.62893e-05	0.405605	9.35407e-12	0.000111035	0.0199122	0.80371	0.738602	0	0.797959	0.000104982	0	0.91889	0.0580448	0.835595	3.05897e-13	0.764824	0.931723	0	0.838959	0.817962	0.000346652	0.933627	0.0411556	0.871036	4.79843e-09	0.565972	0.837131	0.932219	0.934606	0.841253	0.910725	0.692584	0.842071	0.00481516	0.945079	0.530008	0.786989	0.369136	0	0.899654	0	0.329169	0	0.458346	0	2.16074e-09	1.70764e-06	0.950577	0	0	0	0.564417	0.830737	0.0621125	0.915182	0.879079	0.00207446	0.439382	0.00918415	0.946114	0.692951	0.923353	0.938887	0.00445698	0.808663	0.90781	0	0.916531	0.930405	0	0.839028	0.000132187	6.68513e-07	0.697597	0.000523656	0.0266221	0.945941	0.273922	0.95874	0.437632	0.935326	4.3532e-12	0.863057	0.0633476	0.865234	6.36507e-09	0.00690022	0.785779	0.884414	0.940606	0.0016425	0.894686	0	0.905248	0.00375818	0.92665	0.586083	3.77134e-07	0.0106865	0	0.640107	0.289685	0.788645	0.443901	0.363616	0.0659187	0.225551	0.364868	0.0228007	0.0141092	0.00194181	0.231596	0.140542	0.0791569	0.324758	0.331691	0.0293552	0.146737	0.417145	0.157646	0.0432487	0.0868197	0.182191	0.152221	0.448554	0.406299	0.56244	0.168039	0.334735	0.060698	0.201357	0.353284	0.00048842	1.04909e-09	0	2.17583e-10	9.16721e-10	0.404687	0.402928	0	3.23001e-11	7.53176e-10	0	0	7.0655e-06	0	0	2.35269e-13	0	0.404237	5.78181e-12	1.48212e-09	0	0	0	3.83882e-10	0	0	0	0	0	0	0	0	0	0
_D:	0	0	174	"A_B"	""	2	50	2.77131	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0189456	0.473348	0.760744	0.920148	0.73066	0.195804	0.911268	0	0.933652	0.917984	0.940545	3.02925e-05	0	0.910928	0.942773	0.902886	0	0.934841	0	0	0	0	2.68032e-07	1.72012e-06	0.928674	0.633285	0.940341	0.906718	0.90904	0.00127049	0.793993	0.927571	0.626287	0	0.932474	0.9245	0.343072	0.89239	0	0.874991	2.89695e-06	0	0	0	0.294532	0.917276	0.921453	0	0.000226328	0.0140752	0.0151015	0.0292946	3.25306e-05	0	0.902953	0.0010931	0	0	0.910335	0.904563	0.779413	5.16464e-10	0.0168946	0.869861	0.0878009	0	0.819681	0.659869	0	0	0.00412125	0.905951	1.16755e-06	0.908272	0.76541	0	0.869816	0.952477	0.872521	0	0.771566	0.876952	0.630399	0.86469	0.0200625	0.768895	0.902503	0.832532	7.64108e-07	8.37313e-08	0.799592	0	0.0916943	0.925334	0	9.83654e-06	0.933215	0.905223	0.915571	0.00397343	0.509624	0.767512	0.261297	0.12242	0.560571	0.0940986	0.453191	0.211933	0.429556	0.684284	0.0913392	0.0922739	0.000680495	0.00262638	0.0852367	0.00430591	0.0560651	0.702269	0.298618	0.363212	0.196742	2.54734e-05	0.660506	0.00182321	3.62721e-05	0.343276	0.0670258	0.72638	0.468926	0.52157	5.52858e-05	0.0258852	0.412706	0.000131664	0	0	0.400854	0	0	0	0	0.0427721	9.16489e-10	1.02587e-10	0	0	0	0	0	0	0	0	4.97766e-12	0	0.760753	0	0.000755259	6.92364e-11	9.50896e-14	0	1.90287e-14	0	0	0	0	0
