_H:	|batch	|epoch	|trial	$trial_name	$group_name	|phase_no	%minus_cycles	%sse	%ext_rew	%Input_act_m[2:0,0]<2:3,4>	%Input_act_m[2:1,0]	%Input_act_m[2:2,0]	%Input_act_m[2:0,1]	%Input_act_m[2:1,1]	%Input_act_m[2:2,1]	%Input_act_m[2:0,2]	%Input_act_m[2:1,2]	%Input_act_m[2:2,2]	%Input_act_m[2:0,3]	%Input_act_m[2:1,3]	%Input_act_m[2:2,3]	%Hidden_act_m[2:0,0]<2:4,4>	%Hidden_act_m[2:1,0]	%Hidden_act_m[2:2,0]	%Hidden_act_m[2:3,0]	%Hidden_act_m[2:0,1]	%Hidden_act_m[2:1,1]	%Hidden_act_m[2:2,1]	%Hidden_act_m[2:3,1]	%Hidden_act_m[2:0,2]	%Hidden_act_m[2:1,2]	%Hidden_act_m[2:2,2]	%Hidden_act_m[2:3,2]	%Hidden_act_m[2:0,3]	%Hidden_act_m[2:1,3]	%Hidden_act_m[2:2,3]	%Hidden_act_m[2:3,3]	%Output_act_m[2:0,0]<2:3,4>	%Output_act_m[2:1,0]	%Output_act_m[2:2,0]	%Output_act_m[2:0,1]	%Output_act_m[2:1,1]	%Output_act_m[2:2,1]	%Output_act_m[2:0,2]	%Output_act_m[2:1,2]	%Output_act_m[2:2,2]	%Output_act_m[2:0,3]	%Output_act_m[2:1,3]	%Output_act_m[2:2,3]
_D:	0	0	205	"H_I"	""	2	50	0.816519	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.821005	0	0	0.000497548	0	0	0.0557244	0.803017	0	0	0.854578	0.124505	0.0156228	0.85492	0	0	0.0716853	0	0.00132112	0.559286	0.0414162	0.00165304	0.709731	0.00965039	0.942574	0.106649	0	0.027615
_D:	0	0	206	"I_D"	""	2	50	0.260289	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.00982941	0.0507832	0.0458793	0.418039	0	0.0533835	0.727809	0.814792	0	0	0	0.871591	0.181785	0	0.00129695	1.13622e-07	0	0.33483	0.487898	0.888386	0.510186	0	0	0	0.0394364	0	7.98238e-06	0
_D:	0	0	207	"D_E"	""	2	50	0.336146	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.000421471	0.827121	0	0	0.669538	0	0.870588	0.00245198	0	2.7098e-06	0	0.56089	3.84442e-06	0.000863633	0.561872	0.00803195	0.000483013	0.373452	0.0801951	0.785701	0	1.12026e-06	0.434402	0.4337	6.11929e-09	0.579781	7.01661e-06
_D:	0	0	208	"E_F"	""	2	50	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.835616	0	0	0.749613	0	0.678724	0	0.000191781	0.86934	2.05149e-05	0.000460872	0.00103795	0	0.0268863	0.154153	0.0207018	0.49518	5.81807e-06	0.0222597	0.000110461	0.00444885	0.924672	3.11485e-07	0.409869	0.491798	0.172488	0.00267658	0
_D:	0	0	209	"F_A"	""	2	50	1.95289	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.840093	0.302697	0	0.0461556	0.000350642	0.759575	0	0	0	9.67431e-06	2.91222e-06	0	0.604594	0.796217	0.0144942	0.00148514	0.276911	0.0167867	1.12288e-06	0	0.0105471	0.441133	0.0399742	0.00821957	0.784184	0.902824	0.000735448	0
_D:	0	0	210	"A_B"	""	2	50	0.912491	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0.83428	0	0	2.54403e-08	0.0058057	0	0.000127452	0.616064	0.00365978	0	0.750101	0.828113	0.0229437	0.493806	0	0.738377	0.821653	0.049666	0.0349167	0.00662555	0	0.161787	0.136859	0	0.606044	0	0.0365971
_D:	0	0	211	"B_C"	""	2	50	0.251718	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0.00857278	0	0.792447	0.788699	0.710615	0	0.24959	0.000571325	0	0	0	0.691938	0	0	0	0.444671	0.501715	0.0460929	0.889156	0	0.374551	0.0431941	0	0.344293	0	0	0.442816	0.0370881
_D:	0	0	212	"C_A"	""	2	50	1.53136	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.134156	0.848441	0	0	2.66332e-07	0	0.0986542	0.00806118	0.00223962	0.725532	0.735195	0	0.71378	0	0	0	0.343005	0.00232417	3.1417e-07	0.0023468	0.351855	1.25513e-05	0.841073	0	2.23402e-05	0.262653	0.0651967	0.626352
_D:	0	0	213	"A_B"	""	2	50	1.02752	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0.735352	0	0	0	0	0	0.0191587	0.769412	0.00262641	0	0.711241	0.716908	0.313033	0.652933	0	0.78924	0.82987	0.0661697	0.237956	0.00189137	5.85261e-05	0.0165909	0.636094	0	0.102263	0	0.0444169
_D:	0	0	214	"B_C"	""	2	50	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0.00167005	0	0.612844	0.768087	0.729928	0	0.11015	4.61102e-05	0	0	0	0.730601	0	0	0	0.74153	0.448819	0.404499	0.895239	1.58274e-07	0.248292	0.0224141	0	0.145983	0	0	0.0862514	0.360802
_D:	0	0	215	"C_J"	""	2	50	3.26246	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.00168164	0.796666	0	0	0	0	0.791682	0.624248	0.208384	0.797503	0.813167	0	0.0216445	0	7.17769e-08	0	0.524837	0.000347864	0	0.831706	0.0109825	1.02824e-05	0.858117	0	0	0.000490563	0.446151	0.748256
_D:	0	0	216	"J_K"	""	2	50	0.988626	0	0	0	0	0	0	0	0	0	0	0.95	0	0	1.44112e-06	0	0.778034	0.0175928	0.682561	0.171687	0.8657	5.77882e-06	0.000297955	0.670276	0	0.401471	0	0.000825467	0	3.06033e-05	0.0223391	0	0.621364	0.77623	0.00108627	0.00313018	0.0424088	0.315047	0	0.00407916	0.877149	0.000361291
_D:	0	0	217	"K_L"	""	2	50	0.389614	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.00276071	0.696119	0.012036	0.000157212	0.783238	0.000177258	0.000200213	0	0	0.800026	0.0097002	0	0	0.0027915	0.0022744	0.827574	0.624191	0.00929113	0.397839	0	0.00741857	3.72669e-05	0.285578	0	0.0675292	0	0.0332263	0.889064
_D:	0	0	218	"L_G"	""	2	50	1.3224	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.0038652	0.77979	0	0.307211	0.00176831	0	0.00453052	6.8736e-06	0.77249	0	0.720025	0	0	1.27739e-06	0.57999	0.610955	0.74558	0.537179	0.00109094	0.0420175	0	0.10932	0.770588	0.100206	0	0	0	0.691342
_D:	0	0	219	"G_H"	""	2	50	0.577468	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0.0419801	0	0.829815	0	0	0	0	5.68186e-05	0.897238	0.00681834	0.0226622	0.032453	0.591906	9.21411e-07	0.794339	0	0.551569	0.148213	0.322228	0.00362376	0.0104474	0.522724	0	0.874927	0	1.12536e-08	0.0534466	0
_D:	0	0	220	"H_I"	""	2	50	0.964538	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.776903	0	0	0.000477736	0	0	0.203605	0.807663	0	0	0.866828	0.15817	0.00579913	0.848539	0	0	0.112933	0	0.00170702	0.648957	0.0507609	0.00210172	0.737152	0.00773825	0.941222	0.0780873	8.90829e-08	0.0330968
_D:	0	0	221	"I_G"	""	2	50	2.21459	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.00361001	0.0186663	0.0157448	0.441078	0	0.0180892	0.792287	0.837825	0	0	0	0.879409	0.145903	0	0.190398	1.92284e-05	0	0.237188	0.614727	0.914713	0.467167	0	0	0	0.138631	0	0.00996844	0
_D:	0	0	222	"G_H"	""	2	50	0.274947	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0.0278254	0	0.841786	0	0	0	0	0.000196517	0.889685	0.00803631	0.0403048	0.0104454	0.550347	0	0.797982	0	0.524354	0.0643354	0.311726	0.00407278	0.0324546	0.476597	0	0.880565	0	4.70803e-08	0.149684	0
_D:	0	0	223	"H_I"	""	2	50	0.610834	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.795835	0	0	0.000504609	0	0	0.00051917	0.775034	0	0	0.884727	0.15967	0.00110197	0.848744	0	0	0.14713	0	0.00278419	0.424323	0.0642499	0.00241703	0.781559	0.011212	0.941935	0.0524378	3.31467e-08	0.0683146
_D:	0	0	224	"I_G"	""	2	50	0.758284	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.0114822	0.673748	0.0407382	0.143461	0	0.59163	0.187973	0.641141	0	0	0.000619495	0.880169	0.0413276	0	1.91908e-05	0.000108022	0.444167	0.674572	0.00137476	0.550669	0.0106261	0	0.744074	0	0	0	0	0
_D:	0	0	225	"G_H"	""	2	50	0.261087	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0.0287375	0	0.850788	0	0	0	0	0.000228234	0.883737	0.0124538	0.0677022	0.000405118	0.498228	0	0.79945	0	0.510966	0.0451523	0.257067	0.00338069	0.0498	0.437889	0	0.885152	0	1.59743e-07	0.215861	0
_D:	0	0	226	"H_I"	""	2	50	0.646984	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.786653	0	0	0.000439459	0	0	0.000104633	0.7651	0	2.17254e-07	0.894158	0.166281	0.000159392	0.845207	0	0	0.108618	0	0.00293995	0.362968	0.0781243	0.0021545	0.804353	0.0114789	0.941929	0.0300786	5.60356e-07	0.144301
_D:	0	0	227	"I_A"	""	2	50	1.27257	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.00136576	0.797629	0.130583	0.0510874	0	0.713609	4.16293e-07	0.0631712	0	0	0.665287	0.871374	5.60956e-05	0	0	8.40552e-06	0.706544	0.683733	0.00119183	0	9.11985e-07	0	0.89726	0	0	0	0.00527723	0
_D:	0	0	228	"A_B"	""	2	50	1.2074	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0.833921	0	0	2.61688e-07	0.397317	0	3.81156e-06	0.00172208	0.0143922	0.181755	0.772979	0.838694	1.03882e-07	0.657979	0	0.161817	0.81212	0.00240711	0.0897029	0.0118829	0	0.761097	9.95832e-06	0	0.792549	1.68652e-07	6.75588e-06
_D:	0	0	229	"B_C"	""	2	50	0.547354	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0.0238166	0	0.800711	0.768488	0.747636	0	0.550584	8.11058e-05	0	0	0	0.670927	0	0	0	0.0998003	0.306371	0.00169427	0.888647	0.00902304	0.136814	0.0439705	1.22523e-06	0.411974	0	0	0.739834	0.00760474
_D:	0	0	230	"C_G"	""	2	50	1.91432	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.853337	0.733133	0	0	0.000138416	6.63707e-06	0.0931214	0.0152054	0.260181	0.459721	0	0	0.822976	0	0	0	0.136602	0.0134752	0.0149774	0	0.217316	0.477526	0.0593841	0	0.554109	0.850012	0.00388845	0.0201496
_D:	0	0	231	"G_H"	""	2	50	0.373486	0	0	0	0	0	0	0	0.95	0	0	0	0	0	7.42386e-05	0	0.853991	0	0	0	0	0.000157918	0.869723	0.00144592	0.233256	0.00115619	0.421294	0	0.806501	0	0.611135	0.0526128	0.168842	0.00371467	0.0471675	0.208871	0	0.882392	0	0	0.398195	0
_D:	0	0	232	"H_I"	""	2	50	0.64952	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.775421	0	0	0.000666124	0	0	0.00134482	0.781177	0	2.51977e-05	0.89708	0.0997735	2.0484e-06	0.843828	0	0	0.08691	0	0.00544019	0.356684	0.0701798	0.00242465	0.805928	0.0103529	0.941946	0.0130128	1.34344e-06	0.176275
_D:	0	0	233	"I_J"	""	2	50	2.76826	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.000539623	0.799626	0.238201	0.0246892	0	0.693733	2.64632e-08	0.0513014	0	0	0.65941	0.866016	7.32485e-06	0	0	2.36682e-06	0.763322	0.632544	0.032043	0	0	0	0.88628	0	0	0	0.00271968	0
_D:	0	0	234	"J_K"	""	2	50	0.608454	0	0	0	0	0	0	0	0	0	0	0.95	0	0	2.41935e-06	0	0.783798	0.000378062	0.706759	0.797827	0.552004	0	1.48692e-05	0.647129	0.108774	0.00124903	0	0	0	4.92495e-05	0.11177	0	0.0372961	0.0560851	0.00826441	0.0436787	0.589499	0.510828	0	0.212098	0.882736	0.000884844
_D:	0	0	235	"K_L"	""	2	50	0.985268	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.000755152	0.731874	0.00019788	1.54341e-06	0.654674	0.000579448	3.21431e-06	0	0	0.79982	0.723277	0	0	3.54962e-06	0.00153788	0.778698	0.578856	0.000737758	0.0999261	0	0.002378	9.17645e-06	0.806346	0	0.321667	0	0.028358	0.894472
_D:	0	0	236	"L_D"	""	2	50	2.53349	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.0026597	0.84003	0	0.457842	0.0019926	0.000124743	0.000584202	0	0.485624	0	0.864735	0	0	0	0.57927	0.290062	0.716352	0.226142	0.000115165	0.080849	1.7441e-05	0	0.924246	0.0247478	0	0	0.000586534	0.566796
_D:	0	0	237	"D_E"	""	2	50	0.28611	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.000231306	0.742535	0	0	0.595057	7.83902e-06	0.892106	1.5071e-05	4.10518e-07	2.43734e-05	0	0.538671	0.000169101	0.0165237	0.626036	0.00465909	0.00113083	0.353055	0.275846	0.785415	0	8.0138e-09	0.304543	0.534892	0	0.325982	0.000144535
_D:	0	0	238	"E_F"	""	2	50	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.855481	0	0	0.739342	0	0.722042	0	4.54705e-06	0.846647	2.78573e-07	3.9751e-05	0.00120431	0	0.000956233	0.0919289	0.0101246	0.383152	3.3127e-10	0.0524953	7.26267e-05	0.00405974	0.922473	1.00073e-07	0.267155	0.495919	0.377402	0.00522238	0
_D:	0	0	239	"F_G"	""	2	50	1.33351	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.000923084	0.822327	0	0.0498914	0	0.673365	0	0	0	0.0281042	0.856663	0	0.0178153	0.741944	0.0204378	0.480236	0.798556	0.015023	2.89926e-06	0	0.000525355	0.00113536	0.917093	0.0132774	0.564205	0.0666631	0	0.614401
_D:	0	0	240	"G_H"	""	2	50	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0.0193725	0	0.836174	0	0	0	0	0.00446306	0.884919	0.0242991	0.00918623	0.00102145	0.526941	0	0.799708	0	0.465266	0.0455577	0.255273	0.01448	0.0799872	0.487569	0	0.888507	0	0	0.111216	0
_D:	0	0	241	"H_I"	""	2	50	0.936398	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.767877	0	0	0.000482678	0	0	0.205977	0.81489	0	1.53527e-05	0.879918	0.102841	0.000354564	0.832969	0	0	0.0187512	0	0.00500936	0.599779	0.0927224	0.00258496	0.759383	0.00990901	0.94101	0.0290379	4.598e-06	0.113696
_D:	0	0	242	"I_D"	""	2	50	2.41288	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.0723728	0.73675	0.270329	0.0252609	0	0.684839	6.07746e-07	0.117863	0	0	0.0296959	0.865522	0.0374695	0	0	1.34527e-06	0.598401	0.659532	0.147421	0	0	0	0.787286	0	0	3.67508e-07	0	0
_D:	0	0	243	"D_E"	""	2	50	0.611989	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.000222198	0.580179	0	0	0.3516	0.0140276	0.902252	0	2.98285e-06	0	0	0.614288	0.000130326	0.083083	0.716005	0.00042803	0.0281796	0.469507	0.575953	0.794953	0	4.13865e-08	0.0608323	0.529402	0	0.0209369	0.0102095
_D:	0	0	244	"E_F"	""	2	50	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.835756	0	0	0.789723	0	0.671791	0	3.45223e-05	0.858973	4.57478e-05	0.000967909	0.011421	0	0.000105824	0.0439641	0.0794748	0.49612	0	0.138916	4.58617e-07	0.00778507	0.927875	1.45614e-06	0.184616	0.476667	0.154343	0.00379324	0
_D:	0	0	245	"F_A"	""	2	50	0.880714	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.000369225	0.766864	0	0.626341	0	0.798344	0	0	8.9011e-05	0.531729	0.855919	0	0.00176199	0.0165779	0.00859682	0.0166286	0.642332	0.0111605	0	0	0.161066	0.425432	0.938464	0	0	0.00157599	0.485168	0.00943232
_D:	0	0	246	"A_B"	""	2	50	0.935008	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0.685518	0	0	9.6166e-09	4.80051e-05	0.01038	0.410234	0.0413708	0.023233	0	0.791997	0.836917	0.00043021	0.777545	0	0.0394821	0.799571	0.0227746	0.728544	0.0183295	0	0.241245	0.0250381	0	0.635792	0	0.000881637
_D:	0	0	247	"B_C"	""	2	50	0.994694	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0.00453573	0	0.0482355	0.790154	0.786365	0	0.230941	0.000201669	0	0	0	0.758897	0	0	0	0.83775	0.0373798	0.651831	0.882383	0.00423281	0.0597904	0.0870678	0	2.10577e-05	0	0	0.00199502	0.754858
_D:	0	0	248	"C_J"	""	2	50	0.59225	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.466858	0.827706	0	0	9.18899e-08	0	0.098978	0.000327299	0.000631679	0.621479	0.64065	0	0.760199	0	0	0	0.11782	0.00213859	1.76501e-05	0	0.286823	0.00138485	0.769578	0	0.00174642	0.678606	0.17516	0.424826
_D:	0	0	249	"J_K"	""	2	50	0.748572	0	0	0	0	0	0	0	0	0	0	0.95	0	0	4.92454e-07	0	0.339348	0.023883	0.455567	0.612089	0.88328	0.00346314	6.55218e-07	0.792539	0	0.361707	0	0	4.92417e-08	2.84487e-05	0.00224093	0	0.0726744	0.865201	0.00189256	0.132393	0.364965	0.00342379	0	0.0136237	0.873063	0.033002
_D:	0	0	250	"K_L"	""	2	50	0.578204	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.00519027	0.635165	0.00706392	0.000174858	0.802612	0.000180221	0.00204677	0	0	0.792189	2.49804e-06	0	0	0.00242808	0.00273159	0.835943	0.569584	0.0040165	0.503764	0	0.0157037	1.3261e-05	0.19692	0	0.0672537	0	0.0485454	0.892558
_D:	0	0	251	"L_J"	""	2	50	2.76594	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.00522708	0.199476	0	0.562926	0.00551819	0	0.808785	0.57026	0.00806782	0	0.652339	0	0	0	0.820946	0.00703382	0.00077251	0.000665756	0.188706	0.915409	6.57278e-05	4.30582e-09	0.738048	0.0706032	0	0	0.619075	0.000492991
_D:	0	0	252	"J_K"	""	2	50	0.926344	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0.483328	0	0.770468	1.42646e-05	0.830757	0.702657	0.746924	0	1.13509e-07	0.0671621	0	0.00532588	0.204755	0.000745798	0	4.36153e-05	0.00719033	0	0.588881	0.073879	0.00399744	0.00279492	0.0095583	0.322884	0	0.761291	0.88269	0.00138302
_D:	0	0	253	"K_L"	""	2	50	0.320456	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.00554648	0.634413	0.00194909	7.91742e-06	0.798964	0.000155406	0.000709309	0	0	0.797531	3.854e-06	0	0	0.00107042	0.00248887	0.832285	0.566088	0.0127076	0.44324	0	0.0274498	3.9034e-05	0.201479	0	0.0477146	0	0.0463269	0.896118
_D:	0	0	254	"L_J"	""	2	50	0.6244	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.703758	0.373478	0	0.0671876	0.656346	0	0.582012	5.00446e-05	0.076971	0	0	0	0.155505	2.37661e-07	0.791147	0.00272302	0.00012331	0.00507079	0.147042	0.515104	0	0.0183699	0.0244515	0.190848	0.264522	0.785225	0.599223	0.00650115
_D:	0	0	255	"J_K"	""	2	50	0.62628	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0.00256097	0	0.371582	6.5938e-06	0.744787	0.611194	0.872165	1.34682e-06	3.83135e-08	0.707996	0	0.0444922	0.000930215	0	0	2.66347e-05	0.00357052	0	0.0736505	0.791379	0.0035227	0.0267838	0.0415193	0.013358	0	0.265098	0.885783	0.184358
_D:	0	0	256	"K_L"	""	2	50	0.291077	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.00872781	0.606541	0.000911892	2.9161e-06	0.802313	0.000119986	0.000529408	0	0	0.797184	7.91185e-07	0	0	0.000934526	0.00240809	0.833335	0.539515	0.0274054	0.437433	0	0.0416804	5.2803e-05	0.140976	0	0.0596603	0	0.0591594	0.898953
_D:	0	0	257	"L_G"	""	2	50	2.39571	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.872683	0.347225	0	0.00531155	0.794012	3.34508e-05	0	4.50447e-06	0.000359973	0	0	0	0.620812	0.194055	0.605813	4.08128e-05	4.63283e-07	0.0244423	0.198649	5.23867e-06	0	3.9123e-07	5.99804e-06	0.0511339	0.748824	0.913775	0.425245	0.00658993
_D:	0	0	258	"G_H"	""	2	50	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0.0145682	0	0.837724	0	0	0	0	0.00183937	0.881964	0.00916642	0.0336877	0.00137613	0.535077	0	0.801655	0	0.448934	0.0657308	0.238066	0.00413619	0.0742135	0.456743	0	0.886643	0	0.000157037	0.167591	0
_D:	0	0	259	"H_I"	""	2	50	0.798721	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.889992	0	0	0.00023728	1.17271e-05	0	7.17348e-05	0.626237	0	0	0.80208	0.00279087	0.221133	0.853912	0	0	0.0381451	0	0.00881078	0.0844132	0.124718	0.00103749	0.559924	0.00730182	0.937146	0.696568	0	0.010476
_D:	0	0	260	"I_A"	""	2	50	2.0373	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.0745601	0.10159	0.0176809	0.0158468	0	0.107248	0.678083	0.746667	0	0	0	0.867901	0.236407	0	0.000522394	0	0.012105	0.614701	0.482355	0.826745	0.210999	0	0.000609145	0	0.0116676	0	1.85632e-05	0
_D:	0	0	261	"A_B"	""	2	50	1.34702	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0.786767	2.46052e-06	0	9.0362e-05	4.39525e-05	0	1.1197e-06	0.719289	0.000475144	0	0.696911	0.82255	0.49875	0.353185	0	0.778181	0.739384	0.0222568	0	0.000205068	0	0.0234537	0.59841	0	0.619162	0	0.0620458
_D:	0	0	262	"B_C"	""	2	50	0.58016	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0.00290789	0	0.799956	0.753674	0.729766	0	0.668503	0.000453057	0	0	0	0.701782	0	0	0	0.0580957	0.237541	8.37876e-05	0.884927	0.434068	0.075861	0.0133827	0	0.259057	0	0	0.761683	0.00881332
_D:	0	0	263	"C_D"	""	2	50	1.79891	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.857191	0.753314	0	0	0.0314013	0	0.205721	0.0010806	0.0133542	0.23974	0	0	0.853895	0	0	0	0.0608983	0.087571	0.188857	0	0.126602	0.294988	0.0205374	0	0.432341	0.893819	0.00282554	0.0332588
_D:	0	0	264	"D_E"	""	2	50	0.318567	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.00691542	0.782393	0	0	0.726346	0.00163066	0.882532	0.00232176	3.51226e-05	0	0	0.434777	0	0.105425	0.42613	0.174516	0.000373878	0.0882764	0.291399	0.794608	0	0	0.407912	0.160554	0	0.564417	0.000100783
_D:	0	0	265	"E_F"	""	2	50	0.276035	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.846962	0	0	0.78857	0	0.694831	0	4.5416e-08	0.842135	0	0.000776607	0.0301933	0	9.85226e-08	0.0144635	0.0858842	0.52539	3.87684e-08	0.153437	0	0.00672082	0.927625	1.45356e-06	0.0727623	0.418463	0.290347	0.000319208	0
_D:	0	0	266	"F_A"	""	2	50	1.84571	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.000281732	0.823253	0	0.0319503	0	0.440989	0	0	2.42462e-06	0.190552	0.879202	0	0.00161842	0.767666	0.00561618	0.651692	0.812098	0.0128568	1.65895e-05	0	8.19501e-05	0.00062153	0.92004	0.0098679	0.611066	0.000473622	0	0.791096
_D:	0	0	267	"A_B"	""	2	50	0.907674	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0.761682	3.24044e-07	0	3.18635e-06	1.25799e-07	0	3.79022e-06	0.72542	0.000602795	0	0.703407	0.791855	0.395215	0.445934	0	0.750441	0.801805	0.0954948	0.00709115	0.00190617	1.32679e-06	0.0312297	0.586952	0	0.369857	0	0.112422
_D:	0	0	268	"B_C"	""	2	50	0.847159	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0.00305172	0	0.166135	0.787256	0.762976	0	0.0713956	0.000555076	0	0	0	0.77728	0	0	0	0.832931	0.142478	0.63989	0.883312	0	0.0872945	0.0665959	0	0.000296064	0	0	1.78664e-05	0.661589
_D:	0	0	269	"C_G"	""	2	50	2.67849	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.00133624	0.112063	0	0	0	0	0.889926	0.846923	0.000151015	0.804752	0.00401036	0	0.254285	0	0.544843	0	0.00122725	3.02733e-06	0	0.936391	0.32715	0	0.0151251	0	0	0.00061819	0.731697	0.544333
_D:	0	0	270	"G_H"	""	2	50	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0.005116	0	0.812886	0	0	0	0	0.00498311	0.871638	0.00197411	0.0113475	0.015701	0.653857	0	0.810693	0	0.252382	0.273243	0.334954	0.0165098	0.0846028	0.44801	0	0.881755	0	0	0.0541503	0
_D:	0	0	271	"H_I"	""	2	50	1.064	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.723686	0	0	0.000267184	0	0	0.307638	0.802225	0	5.83488e-07	0.884947	0.170678	1.05913e-05	0.840766	0	0	0.0996214	0	0.00163501	0.68139	0.0461874	0.00267759	0.774411	0.00380912	0.938661	0.0193315	1.60559e-07	0.0344546
_D:	0	0	272	"I_D"	""	2	50	1.95502	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.0557964	0.719748	0.52273	0.0212115	0	0.583863	0.000984711	0.157367	0	0	3.91643e-06	0.867476	0.0227662	0	0	2.68925e-05	0.700781	0.468791	0.405998	0.0122741	6.32816e-05	0	0.698802	0	0	0	0	0
_D:	0	0	273	"D_E"	""	2	50	0.643581	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.000581795	0.0895878	0	0	0.429719	0.17764	0.905854	1.33607e-06	2.13691e-05	0	1.99052e-06	0.630907	0	0.548374	0.739298	0.00445797	0.484125	0.0484327	0.802235	0.75183	0	0	0.000622661	0.297873	0	0.000289045	0.254877
_D:	0	0	274	"E_F"	""	2	50	0.334334	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.827436	0	0	0.801431	0	0.68175	0	3.70577e-07	0.855624	6.89342e-06	0.001529	0.0209537	0	5.85391e-07	0.0100112	0.11093	0.578216	6.59187e-11	0.245431	0	0.00959915	0.930043	5.70992e-07	0.103727	0.393779	0.129193	0.00104673	0
_D:	0	0	275	"F_D"	""	2	50	3.46539	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.000248328	0.827291	0	0.0460354	0	0.451233	0	0	2.39272e-06	0.202596	0.868829	0	0.00150564	0.781846	0.00488928	0.605546	0.825955	0.000232173	0.000130266	0	3.7133e-05	0.00435668	0.919457	0.020415	0.6131	2.93895e-05	0	0.749594
_D:	0	0	276	"D_E"	""	2	50	0.294351	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.000733262	0.828264	0	0	0.641553	3.87983e-06	0.84175	0.00148609	0	0	0	0.587455	0	0.00547564	0.592159	0.0901649	0.000233427	0.489874	0.117902	0.826476	0	0	0.542541	0.0342563	0	0.402632	7.74723e-07
