_H:	|batch	|epoch	|trial	$trial_name	$group_name	|phase_no	%minus_cycles	%sse	%ext_rew	%Input_act_m[2:0,0]<2:3,11>	%Input_act_m[2:1,0]	%Input_act_m[2:2,0]	%Input_act_m[2:0,1]	%Input_act_m[2:1,1]	%Input_act_m[2:2,1]	%Input_act_m[2:0,2]	%Input_act_m[2:1,2]	%Input_act_m[2:2,2]	%Input_act_m[2:0,3]	%Input_act_m[2:1,3]	%Input_act_m[2:2,3]	%Input_act_m[2:0,4]	%Input_act_m[2:1,4]	%Input_act_m[2:2,4]	%Input_act_m[2:0,5]	%Input_act_m[2:1,5]	%Input_act_m[2:2,5]	%Input_act_m[2:0,6]	%Input_act_m[2:1,6]	%Input_act_m[2:2,6]	%Input_act_m[2:0,7]	%Input_act_m[2:1,7]	%Input_act_m[2:2,7]	%Input_act_m[2:0,8]	%Input_act_m[2:1,8]	%Input_act_m[2:2,8]	%Input_act_m[2:0,9]	%Input_act_m[2:1,9]	%Input_act_m[2:2,9]	%Input_act_m[2:0,10]	%Input_act_m[2:1,10]	%Input_act_m[2:2,10]	%Hidden_act_m[2:0,0]<2:10,10>	%Hidden_act_m[2:1,0]	%Hidden_act_m[2:2,0]	%Hidden_act_m[2:3,0]	%Hidden_act_m[2:4,0]	%Hidden_act_m[2:5,0]	%Hidden_act_m[2:6,0]	%Hidden_act_m[2:7,0]	%Hidden_act_m[2:8,0]	%Hidden_act_m[2:9,0]	%Hidden_act_m[2:0,1]	%Hidden_act_m[2:1,1]	%Hidden_act_m[2:2,1]	%Hidden_act_m[2:3,1]	%Hidden_act_m[2:4,1]	%Hidden_act_m[2:5,1]	%Hidden_act_m[2:6,1]	%Hidden_act_m[2:7,1]	%Hidden_act_m[2:8,1]	%Hidden_act_m[2:9,1]	%Hidden_act_m[2:0,2]	%Hidden_act_m[2:1,2]	%Hidden_act_m[2:2,2]	%Hidden_act_m[2:3,2]	%Hidden_act_m[2:4,2]	%Hidden_act_m[2:5,2]	%Hidden_act_m[2:6,2]	%Hidden_act_m[2:7,2]	%Hidden_act_m[2:8,2]	%Hidden_act_m[2:9,2]	%Hidden_act_m[2:0,3]	%Hidden_act_m[2:1,3]	%Hidden_act_m[2:2,3]	%Hidden_act_m[2:3,3]	%Hidden_act_m[2:4,3]	%Hidden_act_m[2:5,3]	%Hidden_act_m[2:6,3]	%Hidden_act_m[2:7,3]	%Hidden_act_m[2:8,3]	%Hidden_act_m[2:9,3]	%Hidden_act_m[2:0,4]	%Hidden_act_m[2:1,4]	%Hidden_act_m[2:2,4]	%Hidden_act_m[2:3,4]	%Hidden_act_m[2:4,4]	%Hidden_act_m[2:5,4]	%Hidden_act_m[2:6,4]	%Hidden_act_m[2:7,4]	%Hidden_act_m[2:8,4]	%Hidden_act_m[2:9,4]	%Hidden_act_m[2:0,5]	%Hidden_act_m[2:1,5]	%Hidden_act_m[2:2,5]	%Hidden_act_m[2:3,5]	%Hidden_act_m[2:4,5]	%Hidden_act_m[2:5,5]	%Hidden_act_m[2:6,5]	%Hidden_act_m[2:7,5]	%Hidden_act_m[2:8,5]	%Hidden_act_m[2:9,5]	%Hidden_act_m[2:0,6]	%Hidden_act_m[2:1,6]	%Hidden_act_m[2:2,6]	%Hidden_act_m[2:3,6]	%Hidden_act_m[2:4,6]	%Hidden_act_m[2:5,6]	%Hidden_act_m[2:6,6]	%Hidden_act_m[2:7,6]	%Hidden_act_m[2:8,6]	%Hidden_act_m[2:9,6]	%Hidden_act_m[2:0,7]	%Hidden_act_m[2:1,7]	%Hidden_act_m[2:2,7]	%Hidden_act_m[2:3,7]	%Hidden_act_m[2:4,7]	%Hidden_act_m[2:5,7]	%Hidden_act_m[2:6,7]	%Hidden_act_m[2:7,7]	%Hidden_act_m[2:8,7]	%Hidden_act_m[2:9,7]	%Hidden_act_m[2:0,8]	%Hidden_act_m[2:1,8]	%Hidden_act_m[2:2,8]	%Hidden_act_m[2:3,8]	%Hidden_act_m[2:4,8]	%Hidden_act_m[2:5,8]	%Hidden_act_m[2:6,8]	%Hidden_act_m[2:7,8]	%Hidden_act_m[2:8,8]	%Hidden_act_m[2:9,8]	%Hidden_act_m[2:0,9]	%Hidden_act_m[2:1,9]	%Hidden_act_m[2:2,9]	%Hidden_act_m[2:3,9]	%Hidden_act_m[2:4,9]	%Hidden_act_m[2:5,9]	%Hidden_act_m[2:6,9]	%Hidden_act_m[2:7,9]	%Hidden_act_m[2:8,9]	%Hidden_act_m[2:9,9]	%Output_act_m[2:0,0]<2:3,11>	%Output_act_m[2:1,0]	%Output_act_m[2:2,0]	%Output_act_m[2:0,1]	%Output_act_m[2:1,1]	%Output_act_m[2:2,1]	%Output_act_m[2:0,2]	%Output_act_m[2:1,2]	%Output_act_m[2:2,2]	%Output_act_m[2:0,3]	%Output_act_m[2:1,3]	%Output_act_m[2:2,3]	%Output_act_m[2:0,4]	%Output_act_m[2:1,4]	%Output_act_m[2:2,4]	%Output_act_m[2:0,5]	%Output_act_m[2:1,5]	%Output_act_m[2:2,5]	%Output_act_m[2:0,6]	%Output_act_m[2:1,6]	%Output_act_m[2:2,6]	%Output_act_m[2:0,7]	%Output_act_m[2:1,7]	%Output_act_m[2:2,7]	%Output_act_m[2:0,8]	%Output_act_m[2:1,8]	%Output_act_m[2:2,8]	%Output_act_m[2:0,9]	%Output_act_m[2:1,9]	%Output_act_m[2:2,9]	%Output_act_m[2:0,10]	%Output_act_m[2:1,10]	%Output_act_m[2:2,10]	%Voice__act_m[2:0,0]<2:2,1>	%Voice__act_m[2:1,0]	%transi_act_m[2:0,0]<2:1,1>
_D:	0	0	467	"X_P"	""	2	50	0.458609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.00365077	0.851444	0	0	0.858985	0.86348	0	0	0.795834	0	0.830938	0	0	0.693113	0	0	0	0.843826	0.876933	0.869977	0.831452	0.890881	0.784183	0.000496586	0	0	0.755201	0	0	0.855116	0.000803196	0	0	0	0	0	4.27172e-06	0	0.872086	0.849889	3.75118e-05	0	0	0	0.670236	0	0	0	0.872872	0	0	0	0	0	0	0	0	0	0	0	0	0.760983	0.0038427	0	0	0	0.869644	0.000381762	0	2.7521e-06	3.16391e-05	0	0.8916	0	0	0.874571	0.00263177	0.00140105	0.0778776	0	0	0.746448	0.784968	0	0.822065	0	0	0	0	0.859111	0	0	0.0137528	0	4.79167e-05	0	0.848689	0.870514	0	0	0.182074	0.0119126	0.0819501	0.0637919	0.000211076	0.000172852	0.452052	0.308558	0.187549	0.312561	0.315954	0.162033	0.0523187	0.0821557	0.0182443	0.322793	0.00582645	0.0445896	0.337826	0.120653	0.13993	0.0820265	0.0606942	0.0173106	0.121803	0.157388	0.0598187	0.0172215	0.0702351	0.130808	0.0644301	0.0867803	0.0535705	0	0	0
_D:	0	0	468	"P_Q"	""	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.12001e-05	0	0.861217	0	0.77899	0	0.821457	0.654374	0.739485	0.707195	0	2.54363e-06	0.867661	0.843604	0	0	0.870501	0.577179	0	0.000495221	0	0	0.000368011	0	0	0	5.96712e-07	0	0.866658	0	0.00108175	1.90302e-06	0	0.711526	5.28684e-05	3.58237e-06	0	0	0	0	0	0	0	0.0023971	0	0	0	0.483388	0.00444828	0	0	0.811293	0	0	0	0.866854	0	0.00144974	0.791599	0.802175	0	0.00476656	0	2.17203e-05	0.62341	1.15021e-06	0.000171766	0.767259	4.24113e-06	0	0	0	0.886272	1.20097e-07	0	1.11702e-06	0	0	0.801554	0.0028308	0.00112103	6.24665e-05	0.712497	5.71158e-05	0	0.726372	0.00208562	0	0.00386595	5.49392e-05	0	0.808066	0.0160195	0.865002	0.852092	0.845844	0	0.825456	0.84816	0	0.0297709	0.0873813	0.0893263	0.00900463	0.0646885	0.131741	0.046547	0.128179	0.089431	0.222312	0.042878	0.0681414	0.0467951	0.120277	0.112868	0.00363526	0.8289	0.0628583	0.0878868	0.178286	0.0654877	0.286587	0.0176215	0.0452183	0.122904	0.0828672	0.076425	0.139735	0.07701	0.145459	0.151419	0.125854	0.0487171	0	0	0
_D:	0	0	469	"Q_R"	""	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.440081	0	0.723688	0.781613	0	0	0.81922	0.0389208	0.000145107	0	0.636971	0	0.00133802	0	0	0	0.000110882	0.000494064	0.802793	0.822343	0	1.7444e-10	0.858004	0	0.485864	0.634072	0.822453	0	0.0045678	0.749917	0	0.838347	0	0	0	0	0	0	0.00989494	0	0	0	0.0001369	0.855657	0.00126968	0	0.815376	0	0	0	0	8.48674e-07	0	0.0614943	0	0.843109	0	0	0.189637	0.85214	0	0	0.813089	0.000836734	0	0.198532	0.00546705	0.690177	0.00905201	0	0	0	0	0	0.0319423	1.80259e-05	0.795404	0.00289457	0.777008	0	0	0.734679	0	0.863149	0	0	0	0.721017	0.810292	0	0.694647	0	0.738254	0.774063	5.87905e-05	0.849444	0	0.810476	0.000479806	0.0147665	0.152728	0.00727949	0.0663294	0.100069	0.169422	0.0760266	0.0536607	0.043078	0.240738	0.0188522	0.200108	0.0452099	0.0596718	0.0887612	0.0223242	0.014195	0.828856	0.051821	0.118663	0.0775912	0.131085	0.117415	0.0530454	0.000674587	0.0283648	0.0616064	0.0551576	0.0973822	0.0509055	0.140891	0.122014	0.0970227	0	0	0
_D:	0	0	470	"R_G"	""	2	50	0.594815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0049575	5.45198e-06	0	0	0	0.868895	0.0783457	0.691763	0	0	0	0.701334	0.00760212	0	0.0015523	0	0	0	0	0.00146633	0.861875	0	0	0.0252174	2.5853e-05	0	0.749437	0	0	2.10705e-05	0	0	0	0	0	0	0	0	0.000759031	0	0	0	0.736258	0.866395	0.858679	0	0.841023	0.846415	3.70326e-06	0	2.03041e-07	0	0	0.797466	0.705111	0	0	0.772666	0.000356173	0.866439	0.211592	0	0.00174533	0.00640919	3.44759e-05	0.00441314	0.0836831	7.05389e-05	0	0	0.856507	0.877203	0	0.878035	0.854627	0	0.809108	0.00125301	0	0.0171196	0	0	0.785072	0	0	0	0	0	0.725904	0.740981	3.70192e-06	3.2955e-06	0.86817	7.69963e-07	0	0.865973	0	0.799142	0.868142	4.46737e-06	0.254045	0.103382	0.0723238	0.0349009	0.000276645	0.000909245	0.41884	0.00623306	0.0651301	0.507018	0.0856039	2.06061e-05	0.00999197	0.0330771	0.0124659	0.00030618	0.0469438	0.000627965	0.376424	0.0439312	0.00857801	0.215158	0.0126921	0.0991931	0.0425925	0.0403222	0.0270305	0.0675205	0.0409459	0.0172844	0.00399882	0.00856315	0.0400784	0	0	0
_D:	0	0	471	"G_H"	""	2	50	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.873668	0.796059	0.877446	0.89507	0.888067	0	0	0	0	0	0.480142	0	0	0.021111	0	0	0.86103	0	0.813726	4.11371e-06	0.230297	0.00801419	0	0.593212	6.35424e-05	0.733157	0	0	0.868527	0	0	0.692099	0	0	0.864406	0.844711	0.812724	0.878716	0	0	0	0.000487859	0	4.66157e-05	0.872392	0	0.758051	0	0	0	0	0.870297	0	0	0	0	0.0122236	0	0.207447	0.00104549	1.58936e-05	0	0	0	0.838263	0.864995	0.122181	0.00223321	0	0	0.00277616	0	0	2.74552e-05	0.00136851	0.732776	0	0	2.30196e-05	0	0	0	0	0	0	0.82172	0.886898	0	0	0.884209	0.82649	0.659161	0	0	0	0	0.0142607	0.0278351	0.0435396	0.00705794	0.143682	0.0660684	0.0140115	0.83378	0.0462816	0.260789	0.0902264	0.0821196	1.08758e-06	0.0657201	0.0752849	0.105318	0.0998389	0.0826296	0.0310077	0.00137786	0.0620321	0.212157	0.0914979	0.0930838	0.119288	0.0513237	0.0839948	0.0737183	0.0851666	0.0706003	0.033098	0.0719762	0.143374	0	0	0
_D:	0	0	472	"H_I"	""	2	50	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.778011	0	0	0	0	0	0	0	0.860662	0	0.843182	0	0.819661	0.00119611	0	0.840597	0	0	0.705539	0.841528	0	0.288477	0.443758	0.000805578	0	0	0.000179895	0.878013	0.856613	0	0.803899	0.843651	0	0.00381504	0	0	0	0	0.669442	0	0	0	0	0	0	0	0.691816	0.695934	0.875506	0	0	0	3.10422e-07	0	0.862534	0	0	0.000218975	0.869851	0	0	0.847771	1.17777e-06	0	0	0	0	0	0.727813	0.868722	0.874393	0	0	0.726745	0.874196	0.783092	0.718793	0	0	0.487666	0	0	0	0	2.40351e-10	0	0.879054	0	0.77814	0	0.285499	0.00651022	0.00370801	0	0.000198633	0	5.64332e-05	0	0	0.00773202	0.0317782	0.0603692	0.03178	0.090615	0.0864517	0.0134676	0.0199196	0.842295	0.235055	0.055906	0.13349	0.0554313	0.0315876	0.0445294	0.0850732	0.110761	0.124737	0.024639	0.0779529	0.0795763	0.222325	0.0853768	0.0162521	0.113122	0.0750777	0.0977133	0.0945546	0.0925233	0.0647658	0.0747487	0.0994748	0.0767061	0	0	0
_D:	0	0	473	"I_V"	""	2	50	1.11643	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0974625	0	0.00236925	0.000302589	0	7.70115e-07	0	0.000631106	0	0	0	0	2.62325e-06	0.40392	0.897032	0	0.865948	0	8.60763e-07	0	0	0	0.870259	0.780041	0.767511	0	0.817222	0	0.856914	0.840288	0	0	0	0	0.876346	0	0	0	0	0	0.903054	0.808636	0	0	0.882595	5.84349e-06	7.18465e-06	0.846531	0.123612	0	0	0	0	0	0.834269	0	0	0.0001321	0	0	3.30171e-06	0	0	0.00143357	0	0.531606	0.0891813	0.871973	0.00184063	0	0.838285	0.656397	0	0.391694	0	0.832513	0	0	0	0	0	0	0.73035	9.7827e-05	0	0.812541	0	1.53097e-06	0.770313	0	1.34524e-06	0.876224	2.05736e-05	0.884992	0	0	0	1.15736e-05	0.884918	5.09229e-06	0.217938	0.00845472	0.0418902	0.0154715	0.0222647	0.00569696	0.461437	0.0412445	0.149112	0.571453	0.0670789	0.00012926	0.139798	0.0535664	0.144167	0.136323	0.186866	0.0528401	0.0186971	0.0052129	0.0183803	0.11125	0.0174013	0.0521738	0.110881	0.0729372	0.0411432	0.0401272	1.0472e-05	0.0265589	0.00248002	0.0558201	0.0665219	0	0	0
_D:	0	0	474	"V_W"	""	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0.000366859	0.00903617	0.359441	0.664241	0.515474	0	0	0	0.736596	0.81451	0.000704139	0.826063	0	0	0	0	0.592078	0.00367919	0.891364	0	0.759888	0	0.700848	0	0.711912	0.869155	0.582061	0	0.000382216	0.647052	0.816078	0	0	0	0.839705	0.847797	0	0.0116585	0	0	0	0	0	0	0	0.64405	0	0	0	0	0	3.75013e-05	0	0	0	0.854271	0	0.671659	0.793916	0.839472	0	0	0.87067	0	0	0	0	0	0	0	0.748511	0	0	0.805858	0	0.00186194	0.845824	0	0	0.863244	0	0	0.808442	0.873952	0.000753356	0	0.866427	0	0	0.764112	7.77867e-05	0	0.579338	0	0	0	2.78933e-05	0	0	0	0.0791284	0.0566864	0.144018	0.119865	0.0664399	0.00410641	0.190789	0.194072	0.150206	0.000128146	0.151145	0.0533096	0.106631	0.110983	0.0199825	0.000129742	0.0725397	0.102568	0.0403466	0.073005	0.0907997	0.0740018	0.855108	0.0251709	0.0632628	0.0876644	0.061994	0.0881701	0.107889	0.127156	0.131929	0.0250822	0.0606234	0	0	0
_D:	0	0	475	"W_X"	""	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.827079	0	0.851732	0	0.796679	0	0.0298609	0	0	0	0	0	1.61289e-10	0.826725	2.29397e-06	0	0	0	0.861315	0	0	0	0.685791	0.778182	0.847083	0.645422	0.00269953	0	0	0.00028768	0	0.697713	0.804695	0.00515402	0.849704	0	5.99781e-08	0	0.640423	0.618086	0	0.892274	0.850892	0.86969	0	0	0	0	0.881883	0.862845	0	0.00434929	0	0	0	0	0	0	0	0.801138	0	0.778911	0.762265	0	0.626012	0.136965	0.648211	0	0	0	0	0	0.81427	0	0	8.0404e-10	0	0	0.819218	0	0.810888	0	0.511047	0	0	0.839676	0	0	0	0	0.756389	0	0.79162	0	0.000107371	0.00220529	0.0688893	0.0774492	0.0258667	0.00589227	0.175555	0.0638094	0.116698	0.132755	2.66247e-05	0.000151217	0.0546928	0.0835366	0.060028	0.0136456	0.0667205	0.070912	0.0967085	0.153574	0.0502687	0.122399	0.0363677	0.145841	0.116098	0.85596	0.150221	0.138823	0.0940485	0.119459	0.0434734	0.024501	0.130413	0.105154	0.0181552	0	0	0
_D:	0	0	476	"X_J"	""	2	50	1.1631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.00746338	0.852489	0	0	0.862257	0.860613	0	0	0.792636	0	0.834217	0	0	0.633992	0	0	0	0.846842	0.877528	0.872996	0.835204	0.888001	0.787654	0.00103833	0	0	0.748262	0	0	0.858475	0.000127486	0	0	0	0	0	0.000250183	0	0.871524	0.856748	0	0	0	0	0.643575	0	0	0	0.873	0	0	0	0	0	0	0	0	0	0	0	0	0.720725	0.0018537	0	0	0	0.871829	0.0004442	0	1.04734e-07	0.000157524	0	0.890007	0	0	0.876486	0.00257384	0.000960443	0.0810617	0	0	0.749559	0.786453	0	0.818867	0	0	0	0	0.861526	0	0	0.00174261	0	0.000133669	0	0.846032	0.869701	0	0	0.146818	0.0198161	0.108496	0.099401	0.0002845	0.000496748	0.377902	0.256044	0.177361	0.0849931	0.23935	0.123148	0.069086	0.104842	0.0280034	0.570846	0.0158094	0.0892464	0.243677	0.101608	0.124042	0.100358	0.0706232	0.0535296	0.10996	0.13412	0.0671908	0.0231311	0.0811421	0.123483	0.0682343	0.0798599	0.0705552	0	0	0
_D:	0	0	477	"J_K"	""	2	50	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00805655	0	0	0.857767	0	0.000119476	0	0	0.875913	0	0.528987	0.86905	0.000526047	0	0.000143199	0	0.879495	0.858	0	0	0	0	0	0	0.107233	0	0.723782	0	0.742705	0.725745	0	0	0.551693	0	0.889982	0.545223	0	0	0	0.36034	0	0	0	0.877644	0.00502011	0.000234153	0.873588	0	0	2.06081e-05	0	0	0.879578	0	0.0478688	0.79641	0.0129327	0	0	0.846268	0	0.907636	0	0.00312215	0.50211	0.884148	0.83596	0	0.891353	0	0	0	2.25572e-07	0	0	0.445705	0	0	0	0.0150685	0.00339518	0	0	0	0.859569	0.743329	0.0430578	0	0	0.764791	0	0	0.000227828	0.718716	0	0	0	0.706177	0.00157796	0	0.0153563	0.115872	0.0599909	0.0442725	0.0210335	0.0414575	0.0650185	0.0112446	0.128649	0.119117	0.848627	0.0152921	0.0313217	0	0.0854698	0.0241475	0.126991	0.0206016	0.000555369	0.0307264	0.0264445	0.239034	0.0788494	0.168969	0.0308633	0.0429038	0.0118988	0.0304363	0.0871238	0.0631983	0.00805937	0.0422883	0.0483758	0	0	0
_D:	0	0	478	"K_L"	""	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.832395	0.000138843	0	0.815395	0.792647	0	0.792134	0	0.731751	0.859936	0	0	0	0	0	0	0	0.71596	0	0.820002	0	0	9.43551e-08	0	0.00741208	0.796918	8.06402e-12	0	0	0.846667	0.00142072	0.000734047	0.739837	0	0	0.721679	0	0.000571683	0	0.00792763	0	6.50058e-07	0.833832	0.00549221	0.839133	0	0	0.619924	0.792074	0	0.000150357	0	0	0.875541	0	0	0.812768	0	0.776528	0.000553876	0	0.822988	0.873337	0.774787	0.849888	2.09427e-05	0	0	0	0.799089	0	0.798835	0	0	0	0	0	0	0.00950076	0.67207	5.7222e-05	0	0.71378	0	0	7.61207e-05	0	0.800305	0	4.98106e-05	0	0.774984	0	0	0	7.54987e-11	0.821331	0.862728	0	0.00187253	0.0337512	0.121734	0.119777	0.14138	0.00027717	0.104782	0.0443955	0.0202629	0.138856	0.0895764	8.86361e-06	0.841808	0.0363202	0.115771	0.105042	0.0369374	0.131486	0.151006	0.00422824	0.0426294	0.0911533	0.26553	0.110126	0.136366	0.0796948	0.10179	0.12024	0.0889976	0.0961097	0.107955	0.103323	0.063066	0.113386	0	0	0
_D:	0	0	479	"L_A"	""	2	50	1.19547	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00808964	0.689954	0	0.027572	0.849358	0	0	0	0	0.833621	0	0	0	0.0116398	0	0	0.859826	0	0	0.851475	0.738419	0	0	0.141325	0	0	0.501016	0	0	0.757999	0	0	0.831214	0.00255263	0.865885	0	0	0.826949	0	0.836782	0	0.763679	0	0	0.879657	0	0	0.77631	0	0	0.000421874	0	0.634975	0.00730267	0	0	0.00107582	0	0.81273	0	0	0	0	0	0.872771	3.71825e-06	0.868491	0.000988816	0.630251	0	0	0	0	0.761551	0.878972	0	0	0	0.561584	0	0	0	0.769034	0	0	0	0.80437	0.855554	0	0	0.812226	0	0	0.000165946	0.690242	0.711475	0.522327	0	0.864201	0	0.0465925	0.124207	0.0308716	0.275683	6.33771e-05	0.0781271	0.255527	0.0277755	0.111414	0.329058	0.0315053	0.0366983	0.0411863	0.047401	0.0482313	0.36613	0.17531	0.0661706	0.0323067	0.0497419	0.042829	0.535245	0.0703882	0.0810883	0.0315041	0.0470835	0.0658431	0.000485517	0.07373	0.0221497	0.082511	0.0595548	0.0296538	0	0	0
_D:	0	0	480	"A_B"	""	2	50	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.606919	0	0.599393	0.815673	0	0	0	0.810527	0	0.843351	3.14471e-08	0	0.876538	0.0132353	0	0.833951	0.86235	0	0	0	0.855153	0	0	0.0283118	0	0	0.620269	0.0181733	0.000433782	0	0	0	0	0	0.801409	0	0.857017	0.716096	0.00254212	0	0	0.715218	0	0	0.859134	0	0.844275	6.86076e-05	0.000399294	0	0	0	0.803833	0.846468	0.000156424	0	0	0.00435721	0.00199505	7.02782e-14	0	0	0.865317	0	0	0.787873	0.853023	0	0.846921	0.00376017	0	0	0	0.837422	0.837875	0.872325	0	9.05453e-05	2.29993e-05	0.788171	0.000910038	0.000648555	0	0	0.860332	3.20448e-11	0	0.790312	0.72015	0	0.0268661	0	0	0	0	0	0	0	0	0.875535	0.110062	0.855039	0.134149	0.00359911	0.136994	0.0434509	0.081403	0.0467683	0.0713998	0.148162	0.0969648	0.18906	0.0751332	0.115964	0.114526	0.00209767	0.0334475	0.0843203	0.0465386	0.0675315	0.0429581	0.341416	0.0904602	0.0579908	0.0949066	0.0789107	0.127388	0.0889114	0.0194202	0.122223	0.125205	0.0994414	0.0948829	0	0	0
_D:	0	0	481	"B_C"	""	2	50	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.775249	0	0.825778	7.40943e-07	0	0	0	0.0113112	0.67696	0.886539	0.346079	0.88472	0.0010746	0.887097	0	0.86	0.88153	0	0.000134517	0.000189252	0	0	0	0	0.854578	0	0	0	0.864641	0.659204	0.796251	0	0	0.00745165	0.866861	0.880319	0.850838	0	0.000657356	0	0	0.85038	0	0	0	0.00951019	0	0.779247	0	0	0	0	0	0	0	0	0.87715	0.542746	0	0	0	0	0	0	0	2.71008e-08	0.000416681	2.70008e-12	0	0	0	0	0.000255269	0.000279684	0	0.89701	0	0.620272	0.87448	0.000504743	0.857892	0	0	0	3.65294e-06	0	0.799809	0.610916	0.799038	0	0	0.377606	0	0	0.73019	0	0.296865	4.00924e-05	1.17176e-05	0.00902594	0.105683	0.826026	0.00388398	0.0650702	0.110067	0.118124	4.30753e-06	0.0865189	0.175077	0.0589191	0.143512	0.0642368	0.11153	0.0542594	0.0764715	0.0772702	0.105344	0.0419692	0.00959031	0.101702	0.123463	0.109775	0.129204	0.0683976	0.0698345	0.0949729	0.0585825	0.0972748	0.0554218	0.0689154	0.11367	0.109313	0	0	0
_D:	0	0	482	"C_V"	""	2	50	0.261222	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00817663	5.88111e-06	0	0	0	0.00718188	0	0.857955	0.643307	0	0	0	0.00936062	0.0376003	0.842091	6.30725e-05	0	0	0	6.98895e-05	0	0	0.0151194	0.496433	0.767944	0.00102651	0	0.810599	0.784547	0.805566	0.794353	0.000127443	0.345769	0	0.853084	0.812963	0.000667417	0	0.479409	0	0	0.797061	0.00353332	0.00287614	0	0	0.82246	0	0.136814	0.834719	0	0.138535	0	0	4.74639e-07	0.817985	0	0.827173	0.583306	0	0	0	0.0185362	0	0	0.626342	0.845484	0.000319715	0.821082	0	0.776147	0.852591	0	0.61953	0	0.85952	0	0.0213082	0.774215	0	0	0	0.748219	0	0	0.726337	0.000158964	0	0	0.717658	0	0	0	0	0	0.845615	0	0.779865	0	7.85907e-07	0.317917	0.0590022	0.0310118	0.168021	0.00878063	0.140061	0.423264	0.0999722	0.0652349	0.371793	0.109211	0.0676016	0.00379776	0.0205767	0.0123405	0.0176604	0.0335368	0.0410285	0.0522143	0.03052	0.0328393	0.488901	0.137949	0.00785356	8.08026e-05	0.0229447	0.0741282	0.00771628	0.00825784	0.0136008	0.100574	0.0276264	0.0351682	0	0	0
_D:	0	0	483	"V_W"	""	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0.000425806	0.0066541	0.225617	0.672596	0.526857	0	0	0	0.739604	0.818355	7.47471e-05	0.822072	0	0	0	0	0.612983	0.00547447	0.894656	0	0.766181	0	0.694123	0	0.714784	0.87005	0.556405	0	0.000722923	0.667156	0.812841	0	0	0	0.844085	0.851122	0	0.0135763	0	0	0	0	0	0	0	0.645172	0	0	0	0	0	3.0679e-05	0	0	0	0.85458	0	0.665125	0.792829	0.8411	0	0	0.869142	0	0	0	0	0	0	0	0.754671	0	0	0.801401	0	0.000485084	0.846402	0	0	0.864209	0	0	0.808544	0.87089	0.00129233	0	0.864516	0	0	0.765279	0.000104133	0	0.568867	0	0	0	5.09881e-05	0	0	0	0.185021	0.044322	0.170653	0.0983003	0.077984	0.00232481	0.0391594	0.156095	0.118777	0.000833094	0.157651	0.0843072	0.111355	0.113623	0.022538	2.29773e-05	0.0438012	0.0885619	0.0416574	0.0590165	0.0970971	0.0656361	0.854398	0.0188396	0.0652778	0.0659044	0.0586476	0.0892445	0.105783	0.117247	0.110675	0.0172816	0.0655945	0	0	0
